pc91_state_id,pc91_district_id,state_clean,Turnout_1996,EVM_Exposure_1996,Turnout_1998,EVM_Exposure_1998,Turnout_1999,EVM_Exposure_1999,EVM_Exposure,Lit_Pct,SC_Pct,ST_Pct,Urban_Pct,Agency_IHS,Agency_Centered,Delta_PreTrend,Delta_DiD
5,7,bihar,50.72642153522291,0.0,60.963068530148036,0.0,60.53595568115311,0.0,0.0,32.01651304055122,29.58166138359946,0.05508849997542032,10.93409156324126,0.9035778105641596,-0.594148706170484,10.236646994925124,9.8095341459302
5,8,bihar,60.06496697058754,0.0,71.70467045072009,0.0,69.5737131661948,0.0,0.0,30.95542085204465,24.417037951186078,0.09163826566859896,5.613983734575574,0.4706758617367141,-1.0270506549979295,11.639703480132546,9.508746195607266
5,9,bihar,55.581853472276265,0.0,60.39184965947029,0.0,60.976225667546494,0.0,0.0,32.84250169064664,11.710390286749217,0.12557423687708416,7.376932584007649,1.7525351670634994,0.2548086503288558,4.809996187194024,5.394372195270229
5,10,bihar,52.29333642741607,0.0,57.26748216381282,0.0,64.22440487284914,0.0,0.0,30.66701489794198,11.140959506138037,0.5826885757571151,4.296510639709144,0.028078309842861585,-1.469648206891782,4.97414573639675,11.931068445433063
5,11,bihar,54.931131515928136,0.0,48.62191779327339,0.0,53.868547930371754,0.0,0.0,27.59497978654118,12.226766257312343,1.1246193474191903,4.532274058123228,0.051501749124509826,-1.4462247676101339,-6.3092137226547464,-1.062583585556382
5,12,bihar,37.73859115357381,0.0,41.53842089238227,0.0,46.1378732142958,0.0,0.0,22.219760668407563,14.36576613791348,1.3328385467329087,8.18176208591975,0.7439691866227566,-0.7537573301118871,3.7998297388084623,8.399282060721994
5,13,bihar,42.696376407757555,0.0,48.61179684154151,0.0,56.27137670020404,0.0,0.0,21.832260345750544,13.069537547883527,0.04199718638568205,4.6320136204959415,0.2912914388259328,-1.206435077908711,5.915420433783957,13.575000292446482
5,14,bihar,53.465709442375065,0.0,52.15869341698555,0.0,57.44003024718589,0.0,0.0,22.46247640074514,12.119364665198965,0.01647505012554908,4.55200617187157,0.7178659338660927,-0.779860582868551,-1.3070160253895153,3.974320804810823
5,15,bihar,61.75816585360211,0.0,65.45229138984428,0.0,59.59708910396386,0.0,0.0,28.843025651146974,15.720286008037501,0.03913466352822012,7.7910479795714345,0.5639467801520199,-0.9337797365826237,3.6941255362421686,-2.161076749638248
5,16,bihar,64.26875233584477,0.0,78.6059354118707,0.0,62.96724842847238,0.0,0.0,31.968183629107227,19.845531239734118,0.06560845081579542,5.384179882715575,0.48068829880073943,-1.0170382179339041,14.337183076025937,-1.3015039073723855
5,17,bihar,51.92832494695906,0.0,59.344576624372294,0.0,48.61898116528025,0.0,0.0,29.242830921553274,14.498562630147132,0.04970318601830642,7.950581147063572,0.008273786068056994,-1.4894527306665866,7.416251677413236,-3.3093437816788054
5,18,bihar,49.15413011423032,0.0,55.06993474293018,0.0,61.58645249405511,0.0,0.0,28.721214282743496,18.03451617616802,0.01994899388243123,4.063816168917186,0.7951035738981304,-0.7026229428365133,5.91580462869986,12.43232237982479
5,19,bihar,41.084250761053696,0.0,61.845578940018186,0.0,60.71178921383689,0.0,0.0,27.784922015851315,14.55786414672641,0.010314784112365036,7.201153025596993,0.7771763036534255,-0.7205502130812181,20.76132817896449,19.62753845278319
5,20,bihar,42.22496790979264,0.0,61.66536782273773,0.0,60.60875991569395,0.0,0.0,26.599386163394094,12.771325384248156,0.021080329827713323,2.951634590667311,1.1033557750712348,-0.3943707416634088,19.44039991294509,18.383792005901313
5,21,bihar,52.59221660661281,0.0,55.019076480294295,0.0,57.58275861382708,0.0,0.0,22.966693519129755,15.479179106467459,0.297302822255817,5.675175153741798,0.4241853019055113,-1.0735412148291323,2.4268598736814866,4.990542007214273
5,22,bihar,60.38015232209331,0.0,54.75252895539754,0.0,57.04815048960976,0.0,0.0,21.92143030603563,16.340495845312837,0.7065430591336038,5.291643245427976,3.8624038831965586,2.364677366461915,-5.627623366695772,-3.3320018324835488
