Model,Variable,Coefficient,Std_Error,P_Value,CI_Lower,CI_Upper,N,R2,Adj_R2,F_Stat,F_PVal,AIC,BIC
Placebo_PreTrend,Intercept,1.17839055845357,1.9266439305610268,0.5407835014983677,-2.5977621564787308,4.954543273385871,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.arunachal pradesh],0.0008262922750832125,4.726177593843832,0.9998605033703135,-9.262311576199,9.263964160749165,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.assam],-16.974296061540898,2.4904399236537986,9.375225285108607e-12,-21.855468617563027,-12.09312350551877,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.bihar],1.8815361950193261,1.585584231560218,0.23536504124342839,-1.2261517932933184,4.98922418333197,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.chandigarh],-7.847712493067711,1.9384746980856051,5.1569921883505386e-05,-11.647053086257651,-4.04837189987777,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.dadra nagar haveli],9.707271720281264,2.159910710887054,6.9801444905171565e-06,5.4739245171203335,13.940618923442194,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.daman diu],14.801879670387072,8.151823940415422,0.06940486446224786,-1.1754016611385438,30.779161001912687,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.goa],7.670579558236491,2.6916123278406983,0.004374556574144883,2.3951163353247056,12.946042781148275,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.gujarat],22.537096852086503,1.6097882079488648,1.557863695111486e-44,19.38196994176945,25.692223762403554,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.haryana],-6.529133143086562,1.5949578648278777,4.24711114743385e-05,-9.655193115008107,-3.4030731711650177,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.himachal pradesh],4.113767060097224,2.5446788241591873,0.10596131839463604,-0.8737117874765161,9.101245907670965,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.karnataka],2.4380683848970124,0.9450518263405437,0.009885037707493176,0.585800841745745,4.29033592804828,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.kerala],-2.4140848476530006,1.9581367133299104,0.2176324949885765,-6.251962282585257,1.423792587279256,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.madhya pradesh],6.720401920616881,1.1000093006129372,1.0000348923702633e-09,4.564423308756431,8.87638053247733,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.maharashtra],3.1127275825113956,1.1356841809815252,0.006128251354937016,0.8868274899757376,5.338627675047054,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.manipur],-9.96913923523991,3.887836716104635,0.010341789585099532,-17.589159176577468,-2.3491192939023495,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.meghalaya],5.029504456402076,4.769738125611579,0.2916717514076199,-4.319010485484203,14.378019398288355,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.mizoram],-0.3076925261094042,3.161447990466019,0.9224671475414116,-6.504016726419329,5.8886316742005205,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.nagaland],-35.80467048581595,3.1434013872143654,4.667201115317e-30,-41.96562399370935,-29.643716977922544,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.nct of delhi],1.8495240695945674,3.216115401377672,0.5652371041677308,-4.4539462872302495,8.152994426419385,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.odisha],-2.737037890316834,1.38922917030626,0.0488172200658028,-5.459877030389565,-0.01419875024410322,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.puducherry],-6.544395899192057,3.7222769344723807,0.07871857615664139,-13.839924631242082,0.7511328328579676,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
Placebo_PreTrend,C(state_clean)[T.punjab],-7.989795607908117,1.5657287158248676,3.344442470331874e-07,-11.058567500485006,-4.921023715331227,426,0.7795349803840321,0.7597496581108043,2156.002424472431,0.0,2744.5416900285954,2890.5015064942927
