Model,Variable,Coefficient,Std_Error,P_Value,CI_Lower,CI_Upper,N,R2,Adj_R2,F_Stat,F_PVal,AIC,BIC
ANCOVA_Robustness,Intercept,35.020969128968524,3.431782357021484,1.885303260098411e-24,28.294799306426437,41.74713895151061,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.arunachal pradesh],14.197380612440428,3.3178810778694072,1.876922967955528e-05,7.694453194829455,20.700308030051403,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.assam],-4.8201277877064195,1.362651744849355,0.0004042180073203049,-7.490876131081818,-2.1493794443310206,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.bihar],-8.0613594190276,1.4119244418972992,1.1331948799579902e-08,-10.828680474038123,-5.294038364017077,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.chandigarh],-12.194366788497335,1.8019140362410355,1.3107009309456865e-11,-15.726053402766967,-8.662680174227704,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.dadra nagar haveli],2.8999726024304415,2.059385450988037,0.15907961717612817,-1.1363487117918876,6.936293916652771,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.daman diu],-1.8805824250858811,2.9807648837796146,0.5281019939091325,-7.722774243675646,3.9616093935038834,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.goa],-11.445596313073095,2.2609197292424366,4.1409168630634085e-07,-15.87691755432432,-7.014275071821869,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.gujarat],-5.93669811827837,2.2998880317757973,0.009842935981877464,-10.444395829033645,-1.4290004075230955,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
ANCOVA_Robustness,C(state_clean)[T.haryana],-13.260031195176072,1.3524843756923717,1.0799630503543246e-22,-15.910851861186261,-10.609210529165884,426,0.8311368158564656,0.8155093746503801,246.60824229508148,1.2033403029775168e-240,2619.27248839189,2769.286744203857
