Model,Variable,Coefficient,Std_Error,P_Value,CI_Lower,CI_Upper,N,R2,Adj_R2,F_Stat,F_PVal,AIC,BIC
DiD_Treatment,C(state_clean)[T.himachal pradesh],-6.058685135034625,2.491665232928668,0.015033098287025618,-10.94225925310542,-1.1751110169638306,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.karnataka],3.924700137755158,1.2982647740028812,0.002502531153482973,1.3801479383124784,6.469252337197838,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.kerala],-2.8279789547548053,2.0063169858997694,0.15867630391907772,-6.760287988689308,1.104330079179698,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.madhya pradesh],-5.990522994394475,1.135593743443917,1.3258662692190056e-07,-8.21624583261357,-3.7648001561753794,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.maharashtra],7.064493942780153,1.451020557565317,1.123699919334864e-06,4.220545909124904,9.908441976435402,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.manipur],-10.932255916892217,1.8070723007139513,1.4511051606812303e-09,-14.474052543751496,-7.390459290032938,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.meghalaya],-8.10516895246808,2.4172688293176705,0.0007993275308387576,-12.842928798882014,-3.367409106054147,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.mizoram],-6.91919430474946,2.9892560833923434,0.02063002909256569,-12.778028568765713,-1.0603600407332072,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.nagaland],-6.510828324352638,2.7020190060135705,0.015969317049028826,-11.806688261681952,-1.2149683870233243,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.nct of delhi],-17.890551281299615,2.9329393722402815,1.0615422267441423e-09,-23.63900681973008,-12.142095742869149,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.odisha],-8.82002994677208,1.4028400612428369,3.23103528513347e-10,-11.569545942878003,-6.070513950666156,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.puducherry],-4.68546817324863,4.540077269188804,0.3020609293167392,-13.583856107887645,4.212919761390385,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.punjab],-13.81752752157027,1.6061521020862302,7.774289251789341e-18,-16.965527795352582,-10.669527247787958,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.rajasthan],2.4090380127753357,1.4643697416394728,0.09994871880962801,-0.4610739408882547,5.279149966438926,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.sikkim],5.0034359467454665,1.3016781360810676,0.00012112647267956842,2.4521936805633464,7.554678212927587,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.tamil nadu],-15.042226655586019,1.0318413366930417,3.874693789026916e-48,-17.06459851326405,-13.019854797907989,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.tripura],-16.310406561088406,1.2783164371550126,2.7672159341203087e-37,-18.81586073875779,-13.804952383419021,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.uttar pradesh],-1.3037346512199086,1.1927236896362994,0.2743615325086812,-3.6414301264147846,1.0339608239749674,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,C(state_clean)[T.west bengal],-15.220993832330219,1.4966067917201966,2.6897937812665793e-24,-18.15428924311984,-12.287698421540595,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,EVM_Exposure,-0.18929473065745014,1.42034128723451,0.8939765967485312,-2.9731124993923497,2.5945230380774498,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,Agency_Centered,0.530845035141515,0.4961490814283581,0.28465059286645067,-0.44158929542069747,1.5032793657037276,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,EVM_Exposure:Agency_Centered,-6.7274181264869215,2.155222099845943,0.0017996277593343496,-10.951575820869758,-2.503260432104085,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,Lit_Pct,-0.09087092148769592,0.040615515026083786,0.025263796987529567,-0.17047586815236554,-0.011265974823026298,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,SC_Pct,0.06959741110230921,0.05970528641515146,0.24374281399061948,-0.047422799958036194,0.18661762216265462,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,ST_Pct,-0.06551324314474609,0.027546574961132532,0.017393998215201274,-0.11950353796599869,-0.011522948323493487,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
DiD_Treatment,Urban_Pct,-0.011434240795589403,0.027320964256935622,0.6755704227613203,-0.06498234676208935,0.042113865170910536,426,0.6560593487261823,0.6251928800221218,144.40264385738274,7.929581375210558e-197,2728.826844624127,2874.786661089824
