pc91_state_id,pc91_district_id,Urban_Pct
5,32,42.746362048730845
5,33,12.610762621996155
5,34,14.771672251247036
5,35,4.385867931140413
5,36,9.212976745152067
5,37,3.7736486720694367
5,38,27.655904479035687
5,39,45.224067130869486
5,40,13.276956075516441
5,41,5.121807750872094
5,42,8.1511461660165
6,1,29.473649376357542
6,2,44.07224711825406
7,1,34.10919198392385
7,2,39.89957527916307
7,3,25.30681494815001
7,4,29.30302710353199
7,5,17.983073458253266
7,6,27.548093645596673
7,7,25.566274087985253
7,8,8.347074648868157
7,9,8.904448732202743
7,10,18.653759092657456
7,11,34.61461348877239
7,12,63.439155885319956
7,13,19.483785768652766
7,14,8.873597307046003
7,15,36.98110764789083
7,16,18.013122960653753
7,17,42.168368698313664
7,18,20.979614219624672
7,19,9.310088763350938
8,1,30.090036691563448
8,2,28.278459142453887
8,3,20.176090400549583
8,4,12.12448715814623
8,5,22.83694796889129
8,6,22.26763975088212
8,7,19.57142062299799
8,8,17.788340854779868
8,9,39.66545720397498
8,10,16.772417523929185
8,11,12.704937101015402
8,12,10.170721942191243
8,13,14.17587508488942
8,14,14.129834368873976
8,15,17.460265830511634
8,16,17.484306104017993
9,1,6.452810422949202
9,2,4.319241068690847
9,3,5.308241929579565
9,4,7.245901726020372
9,5,4.91829362835873
9,6,6.327636751454199
9,7,6.03672891757486
9,9,17.90950495947548
9,10,10.611403517950757
9,11,8.59189612715469
11,1,74.07962370344286
11,2,15.267267274446358
11,3,19.92972999821967
11,4,24.863657430431957
11,5,15.827067729045593
11,6,19.53329758639886
11,7,14.502847290282055
11,8,22.786103557854986
11,9,24.735512184403607
11,10,29.31964089462341
11,11,19.154788087069434
11,12,14.88758246882812
11,13,13.693584874758166
11,14,19.79070670656041
11,15,13.917515115174528
11,16,25.53612649280352
11,17,16.95056944344031
11,18,22.723957054202756
11,19,14.19617064479042
11,20,20.654860439578453
12,1,14.103394468356745
12,2,44.41644124709612
12,3,2.9254844315368502
12,4,33.32395653184557
12,5,7.550616374869604
12,6,13.627328957890384
12,7,23.180120928897008
12,8,43.215761831809616
12,9,4.126649017778132
12,10,15.544358577038086
12,11,26.971138062488976
12,12,11.546268214606691
12,13,16.239388660580854
12,14,29.661751480494797
13,1,16.402096606168456
13,2,16.513945857260047
13,3,48.483941073615505
13,4,18.149612557624327
13,5,12.26582710858208
13,6,15.723676026488247
13,7,13.495438597237117
13,8,15.590600271484773
13,9,10.567559906678586
13,10,23.802720824209704
13,11,14.768100208768267
13,12,15.990962095942088
13,13,12.380682282231298
13,14,17.015209289064835
13,15,5.061328028867787
13,16,19.199489714559082
13,17,26.545651350772932
13,18,33.14435978673777
13,19,14.50984003877848
13,20,21.047739084761467
13,21,7.1667234309827
13,22,10.856420742248861
13,23,58.1883148184965
13,24,12.541165520307995
13,25,22.63942187471624
13,26,13.631017471011827
13,27,16.45774679818794
13,28,66.81050907931237
13,29,14.570135423921805
13,30,12.704501398236772
13,31,15.05610236470388
13,32,22.740648558132783
13,33,38.160245316725295
13,34,12.48612341756037
13,35,6.428357352452599
13,36,19.157982583130178
13,37,7.9175205404309015
13,38,7.99834537693924
13,39,9.72467505029698
13,40,82.58832542652563
13,41,7.845886670719408
13,42,13.14926688477594
13,43,29.33211076226861
13,44,16.358626647308295
13,45,5.956552022309554
14,2,54.25133631770318
14,3,15.295295525685878
14,4,7.743496515996496
14,5,6.710673050115844
14,6,29.23986174205837
14,7,17.057240265566122
14,8,22.986327790455242
14,9,13.248847072356865
14,10,43.12437777133508
14,11,11.106882186791724
14,12,19.266771306293585
14,13,24.082304954694393
14,14,22.488710976918732
14,15,26.389264691733004
14,16,13.476592703886253
14,17,18.016140498385713
14,18,14.365842842653858
14,19,17.57108515628822
14,20,12.387969540721148
14,21,16.345657776470933
14,22,16.92934153069052
14,23,23.74370616785389
14,24,27.629329603732995
14,25,14.474489972770305
14,26,22.881285268190492
14,27,52.34831870511104
14,28,11.202635758001051
14,29,23.525869726421195
14,30,7.321507985921399
15,4,11.202016503787986
15,5,29.443662019744316
15,6,30.617404147743304
15,7,34.873274367637194
16,1,7.369156313925061
16,2,29.28603856179478
16,3,4.844724446644895
16,4,4.875839566074115
16,5,8.789627161008124
