pc91_state_id,pc91_district_id,pc91_pca_area,pc91_pca_res_house,pc91_pca_no_hh,pc91_pca_tot_p,pc91_pca_tot_m,pc91_pca_tot_f,pc91_pca_m_06,pc91_pca_f_06,pc91_pca_p_06,pc91_pca_m_sc,pc91_pca_f_sc,pc91_pca_p_sc,pc91_pca_m_st,pc91_pca_f_st,pc91_pca_p_st,pc91_pca_m_lit,pc91_pca_f_lit,pc91_pca_p_lit,pc91_pca_mainwork_m,pc91_pca_mainwork_f,pc91_pca_mainwork_p,pc91_pca_main_cl_m,pc91_pca_main_cl_f,pc91_pca_main_cl_p,pc91_pca_main_al_m,pc91_pca_main_al_f,pc91_pca_main_al_p,pc91_pca_main_liv_m,pc91_pca_main_liv_f,pc91_pca_main_liv_p,pc91_pca_main_min_m,pc91_pca_main_min_f,pc91_pca_main_min_p,pc91_pca_main_hh_m,pc91_pca_main_hh_f,pc91_pca_main_hh_p,pc91_pca_main_man_m,pc91_pca_main_man_f,pc91_pca_main_man_p,pc91_pca_main_con_m,pc91_pca_main_con_f,pc91_pca_main_con_p,pc91_pca_main_trade_m,pc91_pca_main_trade_f,pc91_pca_main_trade_p,pc91_pca_main_trans_m,pc91_pca_main_trans_f,pc91_pca_main_trans_p,pc91_pca_main_ot_m,pc91_pca_main_ot_f,pc91_pca_main_ot_p,pc91_pca_margwork_m,pc91_pca_margwork_f,pc91_pca_margwork_p,pc91_pca_non_work_m,pc91_pca_non_work_f,pc91_pca_non_work_p
02,01,570383.3499084711,504090.0,508093.0,2318147.0,1152344.0,1165803.0,196446.0,193725.0,390171.0,108149.0,108164.0,216313.0,67226.0,66831.0,134057.0,469707.0,228572.0,698279.0,642878.0,376973.0,1019851.0,223050.0,110013.0,333063.0,211521.0,211421.0,422942.0,34898.0,6081.0,40979.0,1607.0,786.0,2393.0,23359.0,15176.0,38535.0,19088.0,4560.0,23648.0,5523.0,392.0,5915.0,47017.0,12275.0,59292.0,15493.0,223.0,15716.0,61322.0,16046.0,77368.0,7498.0,100109.0,107607.0,501968.0,688721.0,1190689.0
02,02,529032.6011821926,455267.0,459902.0,2107412.0,1053603.0,1053809.0,167661.0,166909.0,334570.0,111363.0,108712.0,220075.0,94716.0,94859.0,189575.0,406757.0,199249.0,606006.0,614689.0,343851.0,958540.0,239259.0,128748.0,368007.0,159839.0,167715.0,327554.0,18420.0,2213.0,20633.0,2047.0,858.0,2905.0,22202.0,9966.0,32168.0,33803.0,2585.0,36388.0,6498.0,667.0,7165.0,50377.0,12472.0,62849.0,21681.0,399.0,22080.0,60563.0,18228.0,78791.0,6629.0,95337.0,101966.0,432285.0,614621.0,1046906.0
02,03,673389.9592363834,716668.0,731870.0,3283918.0,1662643.0,1621275.0,257302.0,253334.0,510636.0,131070.0,125848.0,256918.0,235723.0,232774.0,468497.0,788910.0,473319.0,1262229.0,927879.0,386371.0,1314250.0,308684.0,168436.0,477120.0,169720.0,140425.0,310145.0,27850.0,2700.0,30550.0,4865.0,1320.0,6185.0,23213.0,11538.0,34751.0,80372.0,4769.0,85141.0,28596.0,4188.0,32784.0,79597.0,18286.0,97883.0,63696.0,1575.0,65271.0,141286.0,33134.0,174420.0,7337.0,93968.0,101305.0,727427.0,1140936.0,1868363.0
02,04,675382.9810332358,919796.0,1042831.0,4541031.0,2272875.0,2268156.0,371533.0,369235.0,740768.0,414038.0,412019.0,826057.0,88183.0,87709.0,175892.0,1051861.0,802487.0,1854348.0,1282602.0,388580.0,1671182.0,221826.0,27258.0,249084.0,568170.0,274095.0,842265.0,41275.0,1820.0,43095.0,2810.0,1079.0,3889.0,36973.0,17474.0,54447.0,80867.0,7089.0,87956.0,16504.0,1616.0,18120.0,121030.0,16572.0,137602.0,49734.0,726.0,50460.0,143413.0,40838.0,184251.0,7308.0,68774.0,76082.0,982965.0,1810802.0,2793767.0
02,05,674976.5790596008,729748.0,796857.0,3481142.0,1745708.0,1735434.0,274011.0,269548.0,543559.0,312105.0,306339.0,618444.0,41952.0,42300.0,84252.0,881368.0,690114.0,1571482.0,1005481.0,437759.0,1443240.0,199388.0,17300.0,216688.0,455214.0,340427.0,795641.0,21735.0,3056.0,24791.0,2096.0,776.0,2872.0,18099.0,13762.0,31861.0,65411.0,8739.0,74150.0,13178.0,1438.0,14616.0,92630.0,13602.0,106232.0,37997.0,633.0,38630.0,99733.0,38026.0,137759.0,6516.0,56755.0,63271.0,733711.0,1240920.0,1974631.0
02,06,817071.589389801,798247.0,851655.0,3698833.0,1878789.0,1820044.0,287991.0,277652.0,565643.0,313277.0,299953.0,613230.0,47109.0,44658.0,91767.0,963182.0,702387.0,1665569.0,1067120.0,479924.0,1547044.0,214749.0,28573.0,243322.0,384944.0,366868.0,751812.0,26587.0,3557.0,30144.0,4688.0,2321.0,7009.0,24362.0,12549.0,36911.0,88304.0,7329.0,95633.0,22359.0,2580.0,24939.0,116297.0,16760.0,133057.0,80526.0,1541.0,82067.0,104304.0,37846.0,142150.0,4479.0,49872.0,54351.0,807190.0,1290248.0,2097438.0
02,07,1123873.0808258057,896769.0,939730.0,4106999.0,2084480.0,2022519.0,310346.0,300904.0,611250.0,293589.0,279818.0,573407.0,93636.0,87952.0,181588.0,1003130.0,617234.0,1620364.0,1187341.0,691611.0,1878952.0,294635.0,89718.0,384353.0,456296.0,511031.0,967327.0,20747.0,4575.0,25322.0,7050.0,3119.0,10169.0,14071.0,8633.0,22704.0,84249.0,16302.0,100551.0,23700.0,1509.0,25209.0,116701.0,18258.0,134959.0,56063.0,805.0,56868.0,113829.0,37661.0,151490.0,7266.0,79588.0,86854.0,889873.0,1251320.0,2141193.0
02,08,1498151.1411094666,587919.0,594207.0,2759166.0,1400469.0,1358697.0,221563.0,214734.0,436297.0,281314.0,271326.0,552640.0,51044.0,47810.0,98854.0,626452.0,309596.0,936048.0,775382.0,499188.0,1274570.0,244267.0,93061.0,337328.0,296460.0,351794.0,648254.0,22544.0,4317.0,26861.0,2611.0,1518.0,4129.0,19730.0,12157.0,31887.0,35710.0,7256.0,42966.0,14366.0,1189.0,15555.0,52661.0,9181.0,61842.0,21269.0,362.0,21631.0,65764.0,18353.0,84117.0,4295.0,63198.0,67493.0,620792.0,796311.0,1417103.0
02,09,1087573.387742281,543028.0,548166.0,2392260.0,1208380.0,1183880.0,185768.0,174000.0,359768.0,264056.0,258763.0,522819.0,109986.0,104076.0,214062.0,597222.0,373588.0,970810.0,683513.0,341486.0,1024999.0,177935.0,40043.0,217978.0,246671.0,241976.0,488647.0,25430.0,4071.0,29501.0,2390.0,1722.0,4112.0,20066.0,10397.0,30463.0,36389.0,5322.0,41711.0,18136.0,1414.0,19550.0,56515.0,12931.0,69446.0,27523.0,488.0,28011.0,72458.0,23122.0,95580.0,6509.0,59817.0,66326.0,518358.0,782577.0,1300935.0
02,10,1179520.7190566063,685355.0,691905.0,3259392.0,1657641.0,1601751.0,243999.0,236626.0,480625.0,305053.0,294158.0,599211.0,54067.0,50792.0,104859.0,885142.0,497488.0,1382630.0,950809.0,449920.0,1400729.0,372889.0,155174.0,528063.0,260069.0,229974.0,490043.0,19955.0,8936.0,28891.0,4751.0,982.0,5733.0,23045.0,9288.0,32333.0,50378.0,7074.0,57452.0,17361.0,2167.0,19528.0,73215.0,12381.0,85596.0,34958.0,518.0,35476.0,94188.0,23426.0,117614.0,5422.0,90667.0,96089.0,701410.0,1061164.0,1762574.0
02,11,1224860.8075265884,481275.0,483024.0,2267769.0,1159962.0,1107807.0,174817.0,169165.0,343982.0,173582.0,164357.0,337939.0,24617.0,22797.0,47414.0,622062.0,303667.0,925729.0,641416.0,274558.0,915974.0,221284.0,51261.0,272545.0,189824.0,178646.0,368470.0,13123.0,3197.0,16320.0,3934.0,948.0,4882.0,23510.0,12538.0,36048.0,33079.0,3698.0,36777.0,13423.0,1286.0,14709.0,55323.0,6370.0,61693.0,24350.0,248.0,24598.0,63566.0,16366.0,79932.0,4407.0,76259.0,80666.0,514139.0,756990.0,1271129.0
02,12,1823150.3000526428,617267.0,619927.0,3183814.0,1635996.0,1547818.0,275087.0,264675.0,539762.0,232055.0,219755.0,451810.0,57472.0,53735.0,111207.0,761076.0,354277.0,1115353.0,908663.0,472885.0,1381548.0,358105.0,132280.0,490385.0,248930.0,284582.0,533512.0,21609.0,2477.0,24086.0,1708.0,367.0,2075.0,33085.0,12421.0,45506.0,43918.0,5988.0,49906.0,21133.0,2822.0,23955.0,69090.0,9685.0,78775.0,33885.0,593.0,34478.0,77200.0,21670.0,98870.0,4750.0,84658.0,89408.0,722583.0,990275.0,1712858.0
02,13,1499712.3313980103,545887.0,550140.0,2973024.0,1522618.0,1450406.0,283324.0,270714.0,554038.0,265918.0,252190.0,518108.0,29201.0,27254.0,56455.0,659794.0,307180.0,966974.0,830173.0,510807.0,1340980.0,246524.0,85297.0,331821.0,306223.0,358126.0,664349.0,9819.0,2109.0,11928.0,16299.0,7799.0,24098.0,17484.0,14011.0,31495.0,42222.0,8790.0,51012.0,20866.0,2268.0,23134.0,67187.0,8896.0,76083.0,26955.0,414.0,27369.0,76594.0,23097.0,99691.0,2571.0,39286.0,41857.0,689874.0,900313.0,1590187.0
02,14,1735935.1390895844,555824.0,560102.0,3077050.0,1559616.0,1517434.0,298644.0,292925.0,591569.0,276017.0,266363.0,542380.0,116871.0,110534.0,227405.0,514448.0,220796.0,735244.0,859753.0,627848.0,1487601.0,403235.0,183168.0,586403.0,242791.0,384663.0,627454.0,24334.0,2533.0,26867.0,3784.0,1236.0,5020.0,15582.0,12066.0,27648.0,36214.0,16761.0,52975.0,13257.0,2309.0,15566.0,47764.0,8496.0,56260.0,16813.0,280.0,17093.0,55979.0,16336.0,72315.0,3164.0,54020.0,57184.0,696699.0,835566.0,1532265.0
02,15,729610.6204743385,486410.0,494564.0,2551966.0,1314560.0,1237406.0,232313.0,225887.0,458200.0,224289.0,215097.0,439386.0,56438.0,52956.0,109394.0,654053.0,373331.0,1027384.0,685186.0,327690.0,1012876.0,170726.0,85779.0,256505.0,122850.0,166075.0,288925.0,16053.0,3432.0,19485.0,10589.0,5121.0,15710.0,7006.0,3170.0,10176.0,124797.0,15391.0,140188.0,37380.0,7906.0,45286.0,69943.0,10472.0,80415.0,41673.0,2157.0,43830.0,84169.0,28187.0,112356.0,2964.0,24138.0,27102.0,626410.0,885578.0,1511988.0
02,17,970420.6596784145,401103.0,413164.0,2269800.0,1152079.0,1117721.0,208359.0,204352.0,412711.0,205310.0,200412.0,405722.0,48950.0,46092.0,95042.0,426073.0,175796.0,601869.0,630591.0,420675.0,1051266.0,274954.0,144940.0,419894.0,169939.0,216990.0,386929.0,12936.0,1423.0,14359.0,3601.0,1767.0,5368.0,13719.0,15772.0,29491.0,52467.0,20482.0,72949.0,7955.0,1659.0,9614.0,37314.0,4437.0,41751.0,12212.0,272.0,12484.0,45494.0,12933.0,58427.0,3107.0,30017.0,33124.0,518381.0,667029.0,1185410.0
02,18,848532.5594129562,378551.0,394424.0,2034818.0,1008651.0,1026167.0,174823.0,171205.0,346028.0,150454.0,157246.0,307700.0,61108.0,59512.0,120620.0,394797.0,182592.0,577389.0,543157.0,430923.0,974080.0,204852.0,121953.0,326805.0,147114.0,159588.0,306702.0,12816.0,574.0,13390.0,1207.0,730.0,1937.0,22806.0,109718.0,132524.0,30225.0,18119.0,48344.0,8862.0,1801.0,10663.0,49292.0,3356.0,52648.0,13771.0,159.0,13930.0,52212.0,14925.0,67137.0,3509.0,32687.0,36196.0,461985.0,562557.0,1024542.0
02,19,1494718.8288059235,410709.0,422147.0,2078568.0,1050011.0,1028557.0,196028.0,193213.0,389241.0,194636.0,190311.0,384947.0,179869.0,175033.0,354902.0,384848.0,172191.0,557039.0,551283.0,315920.0,867203.0,203996.0,90018.0,294014.0,141681.0,161154.0,302835.0,9918.0,539.0,10457.0,51872.0,1572.0,53444.0,14693.0,27540.0,42233.0,27773.0,18615.0,46388.0,6957.0,1129.0,8086.0,34959.0,3254.0,38213.0,12203.0,185.0,12388.0,47231.0,11914.0,59145.0,4955.0,49770.0,54725.0,493773.0,662867.0,1156640.0
02,20,1095120.081544876,633085.0,643856.0,3037486.0,1529791.0,1507695.0,242468.0,237474.0,479942.0,284788.0,278835.0,563623.0,42903.0,40724.0,83627.0,653087.0,297501.0,950588.0,854826.0,622736.0,1477562.0,296877.0,161488.0,458365.0,224395.0,303792.0,528187.0,18168.0,1196.0,19364.0,40111.0,3340.0,43451.0,38495.0,78743.0,117238.0,67919.0,36135.0,104054.0,16560.0,2736.0,19296.0,52744.0,6457.0,59201.0,20230.0,354.0,20584.0,80744.0,28282.0,109026.0,4384.0,45855.0,50239.0,669571.0,839317.0,1508888.0
02,21,1136493.1602609158,575118.0,586830.0,2818832.0,1436666.0,1382166.0,243172.0,237527.0,480699.0,248777.0,235877.0,484654.0,199138.0,186181.0,385319.0,620327.0,298488.0,918815.0,775240.0,501300.0,1276540.0,291772.0,122162.0,413934.0,222295.0,314941.0,537236.0,12107.0,1322.0,13429.0,4767.0,1410.0,6177.0,27255.0,17880.0,45135.0,52675.0,11740.0,64415.0,17221.0,2932.0,20153.0,51337.0,7230.0,58567.0,28179.0,562.0,28741.0,67632.0,21221.0,88853.0,5226.0,64848.0,70074.0,656200.0,815918.0,1472118.0
02,22,1235644.1368497163,452049.0,473413.0,2215809.0,1130027.0,1085782.0,194213.0,190435.0,384648.0,184625.0,175529.0,360154.0,284152.0,274806.0,558958.0,468273.0,273387.0,741660.0,622876.0,336540.0,959416.0,205767.0,55323.0,261090.0,217602.0,246374.0,463976.0,9916.0,2160.0,12076.0,28241.0,2236.0,30477.0,13950.0,4415.0,18365.0,30139.0,2415.0,32554.0,11173.0,1628.0,12801.0,38916.0,6497.0,45413.0,15830.0,268.0,16098.0,51342.0,15224.0,66566.0,4629.0,52347.0,56976.0,502522.0,696895.0,1199417.0
02,23,1375153.4303736687,565079.0,585108.0,2852092.0,1453905.0,1398187.0,251716.0,247021.0,498737.0,257011.0,247195.0,504206.0,143135.0,132503.0,275638.0,607448.0,286861.0,894309.0,792488.0,499789.0,1292277.0,306316.0,110563.0,416879.0,229736.0,325858.0,555594.0,13842.0,3021.0,16863.0,3174.0,1251.0,4425.0,47970.0,20549.0,68519.0,47140.0,6179.0,53319.0,15461.0,4046.0,19507.0,48321.0,11463.0,59784.0,22088.0,304.0,22392.0,58440.0,16555.0,74995.0,4351.0,81232.0,85583.0,657066.0,817166.0,1474232.0
03,02,10.180000305175781,8557.0,9648.0,41378.0,22740.0,18638.0,4464.0,4269.0,8733.0,120.0,86.0,206.0,10621.0,10371.0,20992.0,10148.0,5236.0,15384.0,12287.0,4942.0,17229.0,3770.0,3275.0,7045.0,499.0,340.0,839.0,326.0,39.0,365.0,2.0,0.0,2.0,145.0,14.0,159.0,224.0,48.0,272.0,1629.0,416.0,2045.0,847.0,154.0,1001.0,186.0,1.0,187.0,4659.0,655.0,5314.0,62.0,208.0,270.0,10391.0,13488.0,23879.0
03,04,0.0,20654.0,23374.0,103609.0,54832.0,48777.0,10791.0,10367.0,21158.0,282.0,190.0,472.0,34599.0,34931.0,69530.0,24213.0,13551.0,37764.0,28523.0,16867.0,45390.0,11920.0,14017.0,25937.0,572.0,394.0,966.0,506.0,77.0,583.0,0.0,0.0,0.0,74.0,17.0,91.0,577.0,66.0,643.0,3042.0,225.0,3267.0,1648.0,127.0,1775.0,578.0,17.0,595.0,9606.0,1927.0,11533.0,140.0,315.0,455.0,26169.0,31595.0,57764.0
03,06,0.0,6695.0,6764.0,35036.0,19979.0,15057.0,3631.0,3542.0,7173.0,130.0,56.0,186.0,10685.0,10101.0,20786.0,10954.0,5761.0,16715.0,10420.0,3408.0,13828.0,2603.0,2569.0,5172.0,257.0,50.0,307.0,95.0,6.0,101.0,8.0,0.0,8.0,16.0,17.0,33.0,387.0,35.0,422.0,1090.0,69.0,1159.0,1144.0,26.0,1170.0,242.0,1.0,243.0,4578.0,635.0,5213.0,7.0,12.0,19.0,9552.0,11637.0,21189.0
03,07,0.0,19248.0,19587.0,99643.0,53542.0,46101.0,10149.0,10118.0,20267.0,294.0,153.0,447.0,34116.0,34214.0,68330.0,22776.0,12390.0,35166.0,27906.0,15633.0,43539.0,12761.0,12452.0,25213.0,2743.0,1582.0,4325.0,666.0,117.0,783.0,0.0,0.0,0.0,43.0,4.0,47.0,583.0,42.0,625.0,2799.0,231.0,3030.0,1484.0,71.0,1555.0,471.0,6.0,477.0,6356.0,1128.0,7484.0,160.0,497.0,657.0,25476.0,29971.0,55447.0
03,08,0.0,4480.0,4492.0,21672.0,12098.0,9574.0,2287.0,2293.0,4580.0,129.0,81.0,210.0,3641.0,3541.0,7182.0,5832.0,2773.0,8605.0,6505.0,3016.0,9521.0,1198.0,1303.0,2501.0,1688.0,1267.0,2955.0,246.0,89.0,335.0,0.0,0.0,0.0,5.0,2.0,7.0,554.0,7.0,561.0,319.0,10.0,329.0,713.0,18.0,731.0,236.0,9.0,245.0,1546.0,311.0,1857.0,56.0,46.0,102.0,5537.0,6512.0,12049.0
03,09,0.0,20757.0,21686.0,109706.0,61043.0,48663.0,12169.0,11778.0,23947.0,708.0,595.0,1303.0,20660.0,20273.0,40933.0,28847.0,13357.0,42204.0,33498.0,12523.0,46021.0,13843.0,9861.0,23704.0,2060.0,748.0,2808.0,957.0,239.0,1196.0,4.0,0.0,4.0,59.0,28.0,87.0,2472.0,283.0,2755.0,2523.0,94.0,2617.0,1938.0,62.0,2000.0,982.0,5.0,987.0,8660.0,1203.0,9863.0,266.0,2118.0,2384.0,27279.0,34022.0,61301.0
03,11,0.0,15872.0,15964.0,85508.0,45919.0,39589.0,9436.0,8928.0,18364.0,253.0,89.0,342.0,34734.0,34036.0,68770.0,15849.0,5679.0,21528.0,25486.0,17932.0,43418.0,14653.0,16906.0,31559.0,213.0,63.0,276.0,574.0,186.0,760.0,59.0,0.0,59.0,9.0,2.0,11.0,1450.0,136.0,1586.0,1834.0,49.0,1883.0,935.0,25.0,960.0,266.0,8.0,274.0,5493.0,557.0,6050.0,161.0,706.0,867.0,20272.0,20951.0,41223.0
04,01,254861.19033765793,203847.0,204138.0,1232966.0,633086.0,599880.0,144646.0,141456.0,286102.0,32821.0,30236.0,63057.0,16055.0,15777.0,31832.0,235158.0,135073.0,370231.0,312122.0,22034.0,334156.0,163770.0,7351.0,171121.0,65740.0,5495.0,71235.0,7204.0,2063.0,9267.0,58.0,0.0,58.0,2859.0,935.0,3794.0,9133.0,943.0,10076.0,6312.0,66.0,6378.0,22994.0,777.0,23771.0,5624.0,46.0,5670.0,28428.0,4358.0,32786.0,1576.0,27419.0,28995.0,319388.0,550427.0,869815.0
04,02,32770.02000904083,126158.0,126983.0,800659.0,412600.0,388059.0,81410.0,79384.0,160794.0,15675.0,14439.0,30114.0,167810.0,161651.0,329461.0,164174.0,95430.0,259604.0,208452.0,62737.0,271189.0,134509.0,43234.0,177743.0,31199.0,12230.0,43429.0,4501.0,2174.0,6675.0,36.0,2.0,38.0,784.0,702.0,1486.0,3406.0,173.0,3579.0,2888.0,30.0,2918.0,11131.0,521.0,11652.0,3819.0,42.0,3861.0,16179.0,3629.0,19808.0,924.0,12417.0,13341.0,203224.0,312905.0,516129.0
04,03,16.639999389648438,134924.0,135743.0,807523.0,416216.0,391307.0,86750.0,85289.0,172039.0,45479.0,41265.0,86744.0,71331.0,70211.0,141542.0,193282.0,118491.0,311773.0,203640.0,40682.0,244322.0,113625.0,23464.0,137089.0,30945.0,10764.0,41709.0,2465.0,717.0,3182.0,1322.0,41.0,1363.0,900.0,1056.0,1956.0,5412.0,195.0,5607.0,3659.0,50.0,3709.0,14505.0,536.0,15041.0,9670.0,194.0,9864.0,21137.0,3665.0,24802.0,2445.0,36690.0,39135.0,210131.0,313935.0,524066.0
04,04,17.959999084472656,111785.0,112128.0,668053.0,343107.0,324946.0,76574.0,74816.0,151390.0,18901.0,17845.0,36746.0,58212.0,56887.0,115099.0,147857.0,94009.0,241866.0,165728.0,28929.0,194657.0,93028.0,13813.0,106841.0,27614.0,9028.0,36642.0,2452.0,358.0,2810.0,84.0,1.0,85.0,1329.0,1568.0,2897.0,3078.0,350.0,3428.0,3118.0,46.0,3164.0,12572.0,514.0,13086.0,3372.0,22.0,3394.0,19081.0,3229.0,22310.0,2121.0,28215.0,30336.0,175258.0,267802.0,443060.0
04,05,22.829999923706055,218169.0,218196.0,1385659.0,714677.0,670982.0,150156.0,144107.0,294263.0,47383.0,43304.0,90687.0,55150.0,55302.0,110452.0,296976.0,174910.0,471886.0,339204.0,27128.0,366332.0,202021.0,11838.0,213859.0,53144.0,7747.0,60891.0,4001.0,794.0,4795.0,81.0,2.0,83.0,2929.0,1503.0,4432.0,8404.0,504.0,8908.0,5945.0,47.0,5992.0,24923.0,444.0,25367.0,7869.0,51.0,7920.0,29887.0,4198.0,34085.0,3252.0,46454.0,49706.0,372221.0,597400.0,969621.0
04,06,13.899999618530273,164941.0,164942.0,1016390.0,524953.0,491437.0,96158.0,92955.0,189113.0,46166.0,43028.0,89194.0,90313.0,89328.0,179641.0,287071.0,176091.0,463162.0,237247.0,32080.0,269327.0,122836.0,11207.0,134043.0,40404.0,9148.0,49552.0,6321.0,3000.0,9321.0,82.0,2.0,84.0,2211.0,3008.0,5219.0,6320.0,811.0,7131.0,4937.0,46.0,4983.0,17227.0,432.0,17659.0,6274.0,43.0,6317.0,30635.0,4383.0,35018.0,4376.0,63039.0,67415.0,283330.0,396318.0,679648.0
04,07,259.07000732421875,354540.0,355572.0,2000071.0,1064649.0,935422.0,176288.0,171058.0,347346.0,79010.0,71733.0,150743.0,109286.0,105054.0,214340.0,654494.0,420481.0,1074975.0,514270.0,59904.0,574174.0,186004.0,15225.0,201229.0,39366.0,7821.0,47187.0,10912.0,1560.0,12472.0,1026.0,177.0,1203.0,6652.0,7136.0,13788.0,34345.0,2395.0,36740.0,17627.0,437.0,18064.0,73460.0,2665.0,76125.0,38356.0,1599.0,39955.0,106522.0,20889.0,127411.0,7093.0,70517.0,77610.0,543286.0,805001.0,1348287.0
04,08,14.859999656677246,211364.0,216131.0,1298860.0,670244.0,628616.0,133107.0,129220.0,262327.0,33531.0,30819.0,64350.0,113567.0,111390.0,224957.0,272871.0,162464.0,435335.0,332712.0,73031.0,405743.0,206711.0,36402.0,243113.0,46335.0,10536.0,56871.0,21718.0,18936.0,40654.0,52.0,0.0,52.0,1131.0,1609.0,2740.0,5834.0,499.0,6333.0,3564.0,64.0,3628.0,18241.0,476.0,18717.0,3751.0,29.0,3780.0,25375.0,4480.0,29855.0,6513.0,109742.0,116255.0,331019.0,445843.0,776862.0
04,09,27.369998931884766,248936.0,252000.0,1424287.0,744778.0,679509.0,138458.0,135550.0,274008.0,42266.0,38734.0,81000.0,77866.0,74632.0,152498.0,343761.0,209980.0,553741.0,376349.0,126072.0,502421.0,183888.0,55183.0,239071.0,41700.0,16703.0,58403.0,50375.0,43053.0,93428.0,76.0,14.0,90.0,1547.0,1064.0,2611.0,10953.0,1257.0,12210.0,5022.0,81.0,5103.0,27731.0,735.0,28466.0,7866.0,109.0,7975.0,47191.0,7873.0,55064.0,7392.0,63210.0,70602.0,361037.0,490227.0,851264.0
04,10,15.739999771118164,119270.0,120663.0,751517.0,389125.0,362392.0,76479.0,74399.0,150878.0,31122.0,29058.0,60180.0,90446.0,86710.0,177156.0,213460.0,140677.0,354137.0,176183.0,65369.0,241552.0,113491.0,51154.0,164645.0,11860.0,3048.0,14908.0,8712.0,6138.0,14850.0,134.0,15.0,149.0,444.0,329.0,773.0,3983.0,208.0,4191.0,2836.0,51.0,2887.0,11510.0,271.0,11781.0,3139.0,38.0,3177.0,20074.0,4117.0,24191.0,8776.0,71749.0,80525.0,204166.0,225274.0,429440.0
04,11,4.5,74223.0,75304.0,478830.0,248457.0,230373.0,54454.0,53596.0,108050.0,15898.0,14584.0,30482.0,107552.0,102760.0,210312.0,126930.0,72690.0,199620.0,113530.0,47303.0,160833.0,85922.0,42243.0,128165.0,5495.0,2504.0,7999.0,1348.0,246.0,1594.0,15.0,0.0,15.0,199.0,222.0,421.0,1633.0,73.0,1706.0,1340.0,26.0,1366.0,6770.0,192.0,6962.0,1405.0,14.0,1419.0,9403.0,1783.0,11186.0,5977.0,48517.0,54494.0,128950.0,134553.0,263503.0
04,12,17.920000076293945,103187.0,103246.0,639682.0,329613.0,310069.0,70693.0,69522.0,140215.0,45763.0,42373.0,88136.0,49480.0,49003.0,98483.0,145424.0,94273.0,239697.0,167547.0,17148.0,184695.0,116434.0,11511.0,127945.0,19547.0,1790.0,21337.0,2092.0,456.0,2548.0,37.0,10.0,47.0,338.0,598.0,936.0,5800.0,373.0,6173.0,1478.0,20.0,1498.0,8405.0,149.0,8554.0,2258.0,13.0,2271.0,11158.0,2228.0,13386.0,1344.0,37095.0,38439.0,160722.0,255826.0,416548.0
04,13,35.52000427246094,312641.0,312781.0,1893171.0,981379.0,911792.0,198314.0,193350.0,391664.0,98294.0,91399.0,189693.0,35365.0,34483.0,69848.0,489376.0,332605.0,821981.0,488500.0,65493.0,553993.0,269676.0,33911.0,303587.0,72792.0,9008.0,81800.0,16292.0,9936.0,26228.0,426.0,239.0,665.0,1887.0,1530.0,3417.0,19059.0,1389.0,20448.0,7211.0,125.0,7336.0,40535.0,667.0,41202.0,16441.0,251.0,16692.0,44181.0,8437.0,52618.0,8820.0,108490.0,117310.0,484059.0,737809.0,1221868.0
04,14,38536.23999977112,148061.0,149127.0,828096.0,431346.0,396750.0,78889.0,77724.0,156613.0,24145.0,22117.0,46262.0,43797.0,41119.0,84916.0,234374.0,158721.0,393095.0,206404.0,86844.0,293248.0,112417.0,48888.0,161305.0,16606.0,7751.0,24357.0,27362.0,24279.0,51641.0,422.0,48.0,470.0,802.0,815.0,1617.0,6588.0,343.0,6931.0,2954.0,71.0,3025.0,15234.0,451.0,15685.0,3978.0,57.0,4035.0,20041.0,4141.0,24182.0,7584.0,38485.0,46069.0,217358.0,271421.0,488779.0
04,15,60.439998626708984,156631.0,158070.0,871206.0,455525.0,415681.0,72285.0,70333.0,142618.0,34462.0,31849.0,66311.0,53496.0,51811.0,105307.0,280894.0,196426.0,477320.0,210279.0,89260.0,299539.0,84104.0,48380.0,132484.0,10590.0,5379.0,15969.0,32768.0,25271.0,58039.0,1606.0,33.0,1639.0,1498.0,1691.0,3189.0,9447.0,457.0,9904.0,5567.0,129.0,5696.0,21811.0,702.0,22513.0,7723.0,202.0,7925.0,35165.0,7016.0,42181.0,8251.0,26334.0,34585.0,236995.0,300087.0,537082.0
04,16,30.149999618530273,165474.0,166874.0,907983.0,476009.0,431974.0,77543.0,75671.0,153214.0,16759.0,15544.0,32303.0,17606.0,16890.0,34496.0,286532.0,200015.0,486547.0,223247.0,108192.0,331439.0,91391.0,56356.0,147747.0,15025.0,5668.0,20693.0,42826.0,38618.0,81444.0,10986.0,266.0,11252.0,796.0,710.0,1506.0,6585.0,348.0,6933.0,3249.0,54.0,3303.0,17603.0,406.0,18009.0,5356.0,113.0,5469.0,29430.0,5653.0,35083.0,13059.0,36251.0,49310.0,239703.0,287531.0,527234.0
04,17,41.54999923706055,189337.0,193758.0,1042457.0,547266.0,495191.0,93573.0,90857.0,184430.0,22149.0,19778.0,41927.0,41670.0,41250.0,82920.0,302721.0,197669.0,500390.0,253426.0,107843.0,361269.0,75220.0,39108.0,114328.0,15160.0,7406.0,22566.0,59074.0,51991.0,111065.0,7491.0,127.0,7618.0,1031.0,447.0,1478.0,15572.0,485.0,16057.0,4962.0,93.0,5055.0,26389.0,804.0,27193.0,10270.0,279.0,10549.0,38257.0,7103.0,45360.0,14276.0,36461.0,50737.0,279564.0,350887.0,630451.0
