Model,Variable,Coefficient,Std_Error,P_Value,CI_Lower,CI_Upper,N,R2,Adj_R2,F_Stat,F_PVal,AIC,BIC
Interaction_Model,C(state_clean)[T.meghalaya],-5.073080971987486,4.05902332503777,0.21136238828093967,-13.028620501469533,2.8824585574945605,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.mizoram],4.903671866443106,3.755690079394513,0.1916666159249959,-2.4573454262645162,12.264689159150727,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.nagaland],11.13396018357904,3.3535013944663445,0.000899851893307033,4.561218228320156,17.706702138837926,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.nct of delhi],-23.28414423487534,4.163460497839012,2.2382581757150957e-08,-31.444376861695005,-15.123911608055671,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.odisha],-15.342208524874453,1.7323737146247737,8.280524208960146e-19,-18.73759861330288,-11.946818436446026,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.puducherry],11.425774550433445,4.0136736095524,0.004417324609790783,3.5591188300118617,19.29243027085503,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.punjab],-10.369785205421454,2.0775821933345706,5.99818556601317e-07,-14.441771479278945,-6.297798931563964,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.rajasthan],-20.35744497650462,1.6403690108258198,2.298366415064037e-35,-23.57250915907882,-17.14238079393042,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.sikkim],17.147181764791323,1.6748970085643873,1.3431972133088847e-24,13.86444395019125,20.429919579391395,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.tamil nadu],-9.33330265043779,1.39342941508596,2.1117466845999306e-11,-12.064374119004986,-6.602231181870595,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.tripura],0.4043233196923258,2.2105249500674953,0.8548699848717333,-3.9282259693671664,4.736872608751818,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.uttar pradesh],-19.41716385846012,1.3211820369445546,6.756672672408884e-49,-22.006633067892714,-16.827694649027528,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
Interaction_Model,C(state_clean)[T.west bengal],5.061413419696488,2.3542457822009646,0.031562439660693296,0.44717647582726894,9.675650363565708,426,0.734083038683774,0.7102186960015486,931.6926944611848,0.0,2810.7170686284903,2956.6768850941876
