st_name,pc_name,pc_code,pc91_state_id,pc91_district_id,state_clean,district_clean,pc_weight_relative,dist_weight_relative,pc_weight_absolute,Constituency Clean
GJ,Rajkot,S0604,7,5,gujarat,amreli,0.0112082861242002,0.0144818939422639,0.0111836505186224,rajkot
GJ,Rajkot,S0604,7,4,gujarat,bhavnagar,0.0069198821508681,0.0068924272303275,0.0069046723778997,rajkot
GJ,Rajkot,S0604,7,6,gujarat,junagadh,0.0064633282741195,0.005008068495296,0.0064491219981271,rajkot
GJ,Sabarkantha,S0615,7,9,gujarat,sabar kantha,0.5896793712467675,0.6099184893681395,0.5879094838576663,sabarkantha
GJ,Sabarkantha,S0615,7,8,gujarat,banas kantha,0.2744726811385184,0.1900813827040736,0.273648867790643,sabarkantha
GJ,Sabarkantha,S0615,21,19,rajasthan,sirohi,0.0767713215665184,0.1123524615011669,0.0765408970332709,sabarkantha
GJ,Sabarkantha,S0615,21,21,rajasthan,udaipur,0.0473373260748874,0.0216719811225561,0.04719524591991,sabarkantha
GJ,Sabarkantha,S0615,7,10,gujarat,mahesana,0.011739299973308,0.009329468145248,0.0117040651660674,sabarkantha
GJ,Surat,S0624,7,17,gujarat,surat,0.5295540614069405,0.111820397414196,0.5106141002856085,surat
GJ,Surat,S0624,7,18,gujarat,valsad,0.4704459385930594,0.1388212766074248,0.4536200308416052,surat
GJ,Surendranagar,S0602,7,3,gujarat,surendranagar,0.7555300576030273,0.9196826358656466,0.7514136489972874,surendranagar
GJ,Surendranagar,S0602,7,2,gujarat,rajkot,0.2137387699932499,0.2038885264551494,0.2125742417215729,surendranagar
GJ,Surendranagar,S0602,7,12,gujarat,ahmadabad,0.0194857755149383,0.0298639252998103,0.0193796097665183,surendranagar
GJ,Surendranagar,S0602,7,10,gujarat,mahesana,0.0112453968887844,0.0137244603323675,0.0111841277863018,surendranagar
HP,Hamirpur,S0804,9,2,himachal pradesh,kangra,0.2648881062910367,0.2187958962748937,0.2648881062910369,hamirpur
HP,Hamirpur,S0804,9,3,himachal pradesh,hamirpur,0.24619776148081,1.0,0.2461977614808102,hamirpur
HP,Hamirpur,S0804,9,4,himachal pradesh,una,0.2005565527654401,0.5870840260316874,0.2005565527654402,hamirpur
HP,Hamirpur,S0804,9,5,himachal pradesh,bilaspur,0.1688544956736201,0.7261682246776344,0.1688544956736202,hamirpur
HP,Hamirpur,S0804,9,6,himachal pradesh,mandi,0.1004712935261919,0.1213098722064087,0.1004712935261919,hamirpur
HP,Hamirpur,S0804,9,10,himachal pradesh,solan,0.019031790262901,0.0445337051871533,0.019031790262901,hamirpur
HP,Kangra,S0803,9,2,himachal pradesh,kangra,0.5268494010796252,0.668552475866685,0.5007127813233397,kangra
HP,Kangra,S0803,9,1,himachal pradesh,chamba,0.4165679955928976,0.4954571136315107,0.395902357023055,kangra
HP,Kangra,S0803,9,8,himachal pradesh,lahul spiti,0.0294389931539412,0.0158726765498323,0.0279785458828696,kangra
HP,Kangra,S0803,20,1,punjab,gurdaspur,0.0111052824172791,0.0231155616148065,0.0105543573460315,kangra
HP,Kangra,S0803,9,7,himachal pradesh,kullu,0.0081058465810036,0.0106437533187812,0.0077037213637094,kangra
HP,Kangra,S0803,9,6,himachal pradesh,mandi,0.007932481175253,0.0147141608368949,0.0075389564910138,kangra
HP,Mandi,S0802,9,8,himachal pradesh,lahul spiti,0.4212191530363379,0.9813113003206294,0.3876496532990691,mandi
HP,Mandi,S0802,9,12,himachal pradesh,kinnaur,0.186153139832869,0.916834980164113,0.1713174711941921,mandi
HP,Mandi,S0802,9,7,himachal pradesh,kullu,0.1743752340087566,0.9893562466812188,0.1604782178592128,mandi
HP,Mandi,S0802,9,6,himachal pradesh,mandi,0.1026070736920152,0.8223850870406575,0.0944296959338655,mandi
HP,Mandi,S0802,9,1,himachal pradesh,chamba,0.0844503432211326,0.4340033305423936,0.0777199850355221,mandi
HP,Mandi,S0802,9,9,himachal pradesh,shimla,0.0258625191607525,0.146828196317569,0.0238013787213549,mandi
HP,Mandi,S0802,9,2,himachal pradesh,kangra,0.0053325370481358,0.0292384514785768,0.004907554946192,mandi
HP,Simla,S0801,9,9,himachal pradesh,shimla,0.4975871363600783,0.7785443489761341,0.496687394330318,simla
HP,Simla,S0801,9,11,himachal pradesh,sirmaur,0.2777436845968166,0.7587721993257698,0.2772414656922841,simla
HP,Simla,S0801,9,10,himachal pradesh,solan,0.1682932425116757,0.7204356771369566,0.1679889329896891,simla
HP,Simla,S0801,9,6,himachal pradesh,mandi,0.0188288853175233,0.0415908799160388,0.0187948387390333,simla
HP,Simla,S0801,9,12,himachal pradesh,kinnaur,0.0182855286238146,0.0248201214806738,0.0182524645483251,simla
HP,Simla,S0801,9,5,himachal pradesh,bilaspur,0.0113249838819792,0.0891007895939002,0.0113045059330123,simla
HP,Simla,S0801,25,4,uttar pradesh,dehra dun,0.0079365387081118,0.0232733966348614,0.0079221877795513,simla
HR,Ambala,S0701,8,1,haryana,ambala,0.4520034989208723,0.684558369246359,0.4520035094562694,ambala
HR,Ambala,S0701,8,2,haryana,yamunanagar,0.2904029335288864,0.5671505585188094,0.2904029402976619,ambala
HR,Ambala,S0701,9,11,himachal pradesh,sirmaur,0.1448068410392199,0.1714585611750144,0.1448068444144097,ambala
HR,Ambala,S0701,9,10,himachal pradesh,solan,0.0698163417025711,0.12953540872744,0.0698163433298658,ambala
HR,Ambala,S0701,20,9,punjab,patiala,0.0429703848084501,0.0380786281194324,0.0429703858100133,ambala
HR,Bhiwani,S0708,8,13,haryana,bhiwani,0.6181891191943045,0.8379810502680369,0.6179691292052258,bhiwani
HR,Bhiwani,S0708,8,15,haryana,hisar,0.2936615807099252,0.2917058758242762,0.2935570777254382,bhiwani
HR,Bhiwani,S0708,8,8,haryana,rohtak,0.0592591859550179,0.0644743232600364,0.0592380978651983,bhiwani
HR,Bhiwani,S0708,8,12,haryana,mahendragarh,0.0231943492547026,0.0644588786747017,0.0231860952682108,bhiwani
HR,Bhiwani,S0708,8,14,haryana,jind,0.0056957648860497,0.0128476138677393,0.005693737980017,bhiwani
HR,Faridabad,S0706,8,9,haryana,faridabad,0.5019228189743195,0.8837467305817083,0.4993724105500299,faridabad
HR,Faridabad,S0706,8,10,haryana,gurgaon,0.3779166611942934,0.4801959185312928,0.3759963622958314,faridabad
HR,Faridabad,S0706,31,1,nct of delhi,north west,0.0506723814806654,0.1150145539149771,0.0504149011196983,faridabad
HR,Faridabad,S0706,25,17,uttar pradesh,bulandshahr,0.0438632776053451,0.0373064419834435,0.0436403961811647,faridabad
HR,Faridabad,S0706,25,16,uttar pradesh,ghaziabad,0.0195937515641795,0.0260607576414341,0.0194941903026397,faridabad
HR,Faridabad,S0706,21,6,rajasthan,bharatpur,0.006031109181197,0.0040660102148827,0.0060004634502558,faridabad
HR,Hissar,S0709,8,14,haryana,jind,0.382964739767499,0.6066551324535648,0.3829644259845378,hissar
HR,Hissar,S0709,8,15,haryana,hisar,0.3620300219654434,0.2525546078899904,0.3620297253353871,hissar
HR,Hissar,S0709,8,4,haryana,kaithal,0.2001842754708541,0.3852844053524696,0.200184111449449,hissar
HR,Hissar,S0709,8,6,haryana,panipat,0.0238519529582563,0.0641822158287488,0.0238519334151087,hissar
HR,Hissar,S0709,20,10,punjab,sangrur,0.0207249678129044,0.0172667571432532,0.0207249508318586,hissar
HR,Hissar,S0709,20,9,punjab,patiala,0.0102440420250424,0.0104887445662089,0.0102440336315652,hissar
HR,Karnal,S0703,8,5,haryana,karnal,0.5323499079824333,0.979226425704254,0.5304311613091574,karnal
HR,Karnal,S0703,8,6,haryana,panipat,0.292935485599892,0.6307717424773822,0.2918796593847444,karnal
HR,Karnal,S0703,8,3,haryana,kurukshetra,0.0784336146086584,0.1613859668607153,0.0781509166409369,karnal
HR,Karnal,S0703,25,14,uttar pradesh,muzaffarnagar,0.0367974396374272,0.0285115293492991,0.0366648107709041,karnal
HR,Karnal,S0703,8,2,haryana,yamunanagar,0.0299300064553966,0.0540447814797307,0.0298221298512002,karnal
HR,Karnal,S0703,8,4,haryana,kaithal,0.0172589923461139,0.0265813105389869,0.0171967858280857,karnal
HR,Karnal,S0703,8,14,haryana,jind,0.0122945533700783,0.0155849468572034,0.0122502401598673,karnal
HR,Kurukshetra,S0702,8,3,haryana,kurukshetra,0.3859005611407076,0.8386140331392847,0.3859007095243491,kurukshetra
HR,Kurukshetra,S0702,8,4,haryana,kaithal,0.3258439113751806,0.5300218092126436,0.3258440366662815,kurukshetra
HR,Kurukshetra,S0702,8,2,haryana,yamunanagar,0.1109318955730401,0.211556593677572,0.1109319382277555,kurukshetra
HR,Kurukshetra,S0702,8,1,haryana,ambala,0.106256227627138,0.1571432922292884,0.1062562684840001,kurukshetra
HR,Kurukshetra,S0702,20,9,punjab,patiala,0.0603743416904707,0.0522440967959448,0.0603743649051679,kurukshetra
HR,Kurukshetra,S0702,8,5,haryana,karnal,0.0106930625934627,0.0207735742957458,0.0106930667050804,kurukshetra
HR,Mahendragarh,S0707,8,12,haryana,mahendragarh,0.3312970104126336,0.6380455491741233,0.3312970469519588,mahendragarh
HR,Mahendragarh,S0707,8,11,haryana,rewari,0.2877646288744567,0.703063430489036,0.2877646606125196,mahendragarh
HR,Mahendragarh,S0707,8,10,haryana,gurgaon,0.2429903112976038,0.3809198343183564,0.2429903380974292,mahendragarh
HR,Mahendragarh,S0707,31,1,nct of delhi,north west,0.0619694048823581,0.1735325758162431,0.0619694117170719,mahendragarh
HR,Mahendragarh,S0707,8,8,haryana,rohtak,0.0221512238456442,0.0167017681120921,0.0221512262887413,mahendragarh
HR,Mahendragarh,S0707,8,9,haryana,faridabad,0.0180084810328433,0.0391192181652128,0.0180084830190301,mahendragarh
HR,Mahendragarh,S0707,21,4,rajasthan,jhunjhunun,0.0151523322464276,0.0109516733927143,0.0151523339176047,mahendragarh
HR,Mahendragarh,S0707,8,13,haryana,bhiwani,0.011869431464753,0.0111500386017994,0.0118694327738533,mahendragarh
HR,Mahendragarh,S0707,21,5,rajasthan,alwar,0.0087971759432794,0.004669770044342,0.0087971769135353,mahendragarh
HR,Rohtak,S0705,8,8,haryana,rohtak,0.8683093043602119,0.5279242683184833,0.8667181473395253,rohtak
HR,Rohtak,S0705,8,11,haryana,rewari,0.0558967130353207,0.1101224377129134,0.0557942835819763,rohtak
HR,Rohtak,S0705,8,14,haryana,jind,0.0285017856462767,0.0359259740655364,0.0284495567733331,rohtak
HR,Rohtak,S0705,8,8,haryana,sonipat,0.0211283417444362,0.0128458422594388,0.0210896245394802,rohtak
HR,Rohtak,S0705,8,13,haryana,bhiwani,0.0181657103097924,0.0137604072096635,0.0181324220594534,rohtak
HR,Rohtak,S0705,8,10,haryana,gurgaon,0.0079981449039616,0.0101103536152632,0.007983488485618,rohtak
HR,Sirsa,S0710,8,16,haryana,sirsa,0.4364263616143786,0.7301983625111891,0.4364262553250591,sirsa
HR,Sirsa,S0710,8,15,haryana,hisar,0.3444424488654098,0.3962753310426422,0.344442364978283,sirsa
HR,Sirsa,S0710,20,11,punjab,bathinda,0.164587589274294,0.2148250930547817,0.1645875491898618,sirsa
HR,Sirsa,S0710,20,10,punjab,sangrur,0.0316668515664022,0.0435102382637532,0.0316668438541089,sirsa
HR,Sirsa,S0710,20,12,punjab,faridkot,0.0162130543499753,0.0215358114582636,0.0162130504013721,sirsa
HR,Sirsa,S0710,8,14,haryana,jind,0.0066636943295399,0.0174087589999185,0.0066636927066326,sirsa
HR,Sonepat,S0704,8,8,haryana,sonipat,0.327057112228228,0.1897555572036137,0.3268721647901477,sonepat
HR,Sonepat,S0704,8,14,haryana,jind,0.2590335245657977,0.3115775737560374,0.2588870437679366,sonepat
HR,Sonepat,S0704,8,8,haryana,rohtak,0.2439174124602567,0.1415186607553765,0.2437794796685484,sonepat
HR,Sonepat,S0704,8,6,haryana,panipat,0.1492957695730977,0.3050460416938688,0.1492113443486754,sonepat
HR,Sonepat,S0704,25,15,uttar pradesh,meerut,0.0206961811726198,0.0194045974543599,0.020684477694717,sonepat
JH,Chatra,S2704,5,35,bihar,palamu,0.5533774299799674,0.2000365071865336,0.552000419502935,chatra
JH,Chatra,S2704,5,34,bihar,hazaribag,0.4134718847310646,0.1730777978412615,0.4124430116936267,chatra
JH,Chatra,S2704,5,38,bihar,ranchi,0.0232899817605063,0.0151339600240208,0.0232320275557328,chatra
JH,Chatra,S2704,5,7,bihar,gaya,0.0098607035284616,0.0091290980476091,0.0098361664018388,chatra
JH,Dhanbad,S2707,5,32,bihar,dhanbad,0.8272793695424879,0.5760489382335149,0.8272793695424879,dhanbad
JH,Dhanbad,S2707,26,15,west bengal,puruliya,0.1532820911355391,0.0545173051433239,0.1532820911355391,dhanbad
JH,Dhanbad,S2707,5,33,bihar,giridih,0.0129498109450532,0.0039296537138935,0.0129498109450532,dhanbad
JH,Dhanbad,S2707,26,16,west bengal,barddhaman,0.0064887283769197,0.0023128924964535,0.0064887283769197,dhanbad
JH,Dumka,S2702,5,31,bihar,santal parganas,0.7663022025611229,0.2992901432894504,0.7663022025611232,dumka
JH,Dumka,S2702,26,17,west bengal,birbhum,0.1338950449189792,0.1628489752128471,0.1338950449189792,dumka
JH,Dumka,S2702,5,31,bihar,santal parganas,0.0736361447848786,0.0287596358855449,0.0736361447848786,dumka
JH,Dumka,S2702,5,32,bihar,dhanbad,0.0170566792340163,0.0289909795237622,0.0170566792340163,dumka
JH,Dumka,S2702,26,16,west bengal,barddhaman,0.0091099285010029,0.0079263280302065,0.0091099285010029,dumka
JH,Giridih,S2706,5,33,bihar,giridih,0.6870806751043591,0.3486400381951809,0.6870806751043587,giridih
JH,Giridih,S2706,5,32,bihar,dhanbad,0.2905732526093671,0.338330768024144,0.290573252609367,giridih
JH,Giridih,S2706,26,15,west bengal,puruliya,0.0120667724082647,0.0071765011443563,0.0120667724082647,giridih
JH,Giridih,S2706,5,34,bihar,hazaribag,0.0102792998780089,0.0034346635237201,0.0102792998780089,giridih
JH,Godda,S2703,5,31,bihar,santal parganas,0.4872015116086467,0.1270223072121197,0.4861347540045111,godda
JH,Godda,S2703,5,31,bihar,santal parganas,0.2685601032445906,0.0700185100547367,0.2679720744198078,godda
JH,Godda,S2703,5,31,bihar,santal parganas,0.2299182518666017,0.0599438756375046,0.229414831746458,godda
JH,Godda,S2703,5,27,bihar,bhagalpur,0.0088015301933969,0.0055599004665844,0.0087822587029805,godda
JH,Godda,S2703,5,31,bihar,santal parganas,0.0055186030867639,0.0014388003320313,0.0055065197666864,godda
JH,Hazaribagh,S2714,5,34,bihar,hazaribag,0.8883043674951996,0.5745714295298789,0.8818964666199874,hazaribagh
JH,Hazaribagh,S2714,5,33,bihar,giridih,0.0995816546641914,0.0978161201570658,0.098863309246306,hazaribagh
JH,Hazaribagh,S2714,5,35,bihar,palamu,0.0121139778406089,0.0067664588983511,0.0120265920615363,hazaribagh
JH,Jamshedpur,S2709,5,39,bihar,singhbhum,0.7160944541921669,0.1935380671735274,0.7160944541921666,jamshedpur
JH,Jamshedpur,S2709,26,13,west bengal,purba medinipur,0.1860465241577997,0.0497435709102827,0.1860465241577996,jamshedpur
JH,Jamshedpur,S2709,26,15,west bengal,puruliya,0.0926146496586837,0.0537880326822964,0.0926146496586837,jamshedpur
JH,Jamshedpur,S2709,19,4,odisha,mayurbhanj,0.0052443719913496,0.0018765096441679,0.0052443719913496,jamshedpur
JH,Khunti,S2711,5,37,bihar,gumla,0.472573473899478,0.4564859914364125,0.4702066007280947,khunti
JH,Khunti,S2711,5,38,bihar,ranchi,0.3345339926577189,0.3966895643146575,0.332858486993798,khunti
JH,Khunti,S2711,5,39,bihar,singhbhum,0.1928925334428031,0.1220475242727985,0.1919264357086272,khunti
JH,Kodarma,S2705,5,33,bihar,giridih,0.6427322076008021,0.5375933785128658,0.6395993130374281,kodarma
JH,Kodarma,S2705,5,34,bihar,hazaribag,0.2907292266787707,0.1601266714445726,0.2893121139171811,kodarma
JH,Kodarma,S2705,5,26,bihar,munger,0.0207602710152994,0.0208875397671187,0.0206590784199559,kodarma
JH,Kodarma,S2705,5,31,bihar,santal parganas,0.0164420110400181,0.007251353038622,0.0163618671069942,kodarma
JH,Kodarma,S2705,5,31,bihar,santal parganas,0.0162641192177672,0.0071728981341285,0.0161848423897619,kodarma
JH,Kodarma,S2705,5,32,bihar,dhanbad,0.0130721644473425,0.0250892502542055,0.013008446288451,kodarma
JH,Lohardaga,S2712,5,37,bihar,gumla,0.4334390826994606,0.4764359329372747,0.4328900702641607,lohardaga
JH,Lohardaga,S2712,5,35,bihar,palamu,0.2296049875768254,0.1723512955595613,0.2293141601032126,lohardaga
JH,Lohardaga,S2712,5,38,bihar,ranchi,0.1843132026912519,0.2487054449942198,0.1840797437247986,lohardaga
JH,Lohardaga,S2712,5,36,bihar,lohardaga,0.152642727032462,1.0,0.1524493832417338,lohardaga
JH,Palamu,S2713,5,35,bihar,palamu,0.9842730742012062,0.5601058219227467,0.9712525737251364,palamu
JH,Palamu,S2713,5,4,bihar,rohtas,0.0157269257987937,0.0166663186848948,0.0155188814560014,palamu
JH,Rajmahal,S2701,5,31,bihar,santal parganas,0.6480561901456198,0.2546671873164671,0.6480561887083658,rajmahal
JH,Rajmahal,S2701,5,31,bihar,santal parganas,0.1497596427527866,0.0588511730515238,0.1497596424206508,rajmahal
JH,Rajmahal,S2701,26,17,west bengal,birbhum,0.0899732585366582,0.1101037123491169,0.0899732583371163,rajmahal
JH,Rajmahal,S2701,5,31,bihar,santal parganas,0.0445066590084606,0.0174898193071667,0.0445066589097541,rajmahal
JH,Rajmahal,S2701,26,6,west bengal,murshidabad,0.0346642202165516,0.0392944126218419,0.0346642201396735,rajmahal
JH,Rajmahal,S2701,26,5,west bengal,maldah,0.0330400293399229,0.0504076307387105,0.033040029266647,rajmahal
JH,Ranchi,S2708,5,38,bihar,ranchi,0.5749317218138981,0.3394710306671019,0.5749317218138998,ranchi
JH,Ranchi,S2708,5,39,bihar,singhbhum,0.1957449324985384,0.0616708608190209,0.195744932498539,ranchi
JH,Ranchi,S2708,26,15,west bengal,puruliya,0.1049376010893105,0.0710445057515215,0.1049376010893108,ranchi
JH,Ranchi,S2708,5,34,bihar,hazaribag,0.0725347573843316,0.0275895459533254,0.0725347573843318,ranchi
JH,Ranchi,S2708,5,39,bihar,singhbhum,0.0518509872139213,0.0163360296227462,0.0518509872139215,ranchi
JH,Singhbhum,S2710,5,39,bihar,singhbhum,0.8394312561927082,0.4908562612101594,0.8355332883065989,singhbhum
JH,Singhbhum,S2710,5,39,bihar,singhbhum,0.0980842623232833,0.0573546361686949,0.0976288000065678,singhbhum
JH,Singhbhum,S2710,19,4,odisha,mayurbhanj,0.0624844814840084,0.0483729520178149,0.062194329669422,singhbhum
JK,Ladakh,S0904,9,8,himachal pradesh,lahul spiti,1.0,0.0028160231295383,0.0002228313972915,ladakh
JK,Udhampur,S0905,9,1,himachal pradesh,chamba,1.0,0.0444606657257872,0.0159632244441963,udhampur
KA,Bagalkot,S1027,11,6,karnataka,bijapur,0.7110449889029354,0.3235609782360301,0.7110449889029355,bagalkot
KA,Bagalkot,S1027,11,10,karnataka,dharwad,0.1664997944494472,0.0915054210725287,0.1664997944494473,bagalkot
KA,Bagalkot,S1027,11,3,karnataka,belgaum,0.0658470769824193,0.037841016302428,0.0658470769824193,bagalkot
KA,Bagalkot,S1027,11,17,karnataka,raichur,0.056608139665198,0.0308673147954771,0.056608139665198,bagalkot
KA,Bangalore North,S1012,11,1,karnataka,bangalore,0.5105746180105604,0.3026831063357237,0.5105746180105604,bangalore north
KA,Bangalore North,S1012,11,2,karnataka,bangalore rural,0.4809328752398626,0.1061377545802529,0.4809328752398627,bangalore north
KA,Bangalore North,S1012,11,14,karnataka,kolar,0.0084925067495769,0.0013138836885798,0.0084925067495769,bangalore north
KA,Bangalore South,S1013,11,1,karnataka,bangalore,0.7734333821268662,0.1703064108518942,0.7734317607843975,bangalore south
KA,Bangalore South,S1013,11,2,karnataka,bangalore rural,0.1949096965911224,0.0159771016487611,0.1949092880034199,bangalore south
KA,Bangalore South,S1013,23,4,tamil nadu,dharmapuri,0.0316569212820114,0.00160862724015,0.03165685491985,bangalore south
KA,Belgaum,S1025,11,3,karnataka,belgaum,0.9082407181018092,0.4173487175274809,0.9082407181018092,belgaum
KA,Belgaum,S1025,11,10,karnataka,dharwad,0.0809774471708336,0.0355851685970133,0.0809774471708336,belgaum
KA,Belgaum,S1025,14,14,maharashtra,kolhapur,0.0107818347273572,0.0082739441965558,0.0107818347273572,belgaum
KA,Bellary,S1005,11,4,karnataka,bellary,0.9059764105095792,0.8283030303206677,0.90365709762189,bellary
KA,Bellary,S1005,11,8,karnataka,chitradurga,0.064695223656328,0.0551005822997995,0.0645296029356806,bellary
KA,Bellary,S1005,2,12,andhra pradesh,anantapur,0.0190901752437848,0.0094092370044131,0.0190413041154005,bellary
KA,Bellary,S1005,11,10,karnataka,dharwad,0.0102381905903078,0.0069896184956658,0.0102119806723593,bellary
KA,Bidar,S1001,11,5,karnataka,bidar,0.615139731740416,0.946254695922278,0.6150815294035825,bidar
KA,Bidar,S1001,11,11,karnataka,gulbarga,0.3014002577991404,0.1575957108539697,0.3013717403771288,bidar
KA,Bidar,S1001,14,13,maharashtra,solapur,0.0340653023087643,0.0186376444666968,0.034062079170838,bidar
KA,Bidar,S1001,14,21,maharashtra,latur,0.0268489801718215,0.0304574429673996,0.0268464398166681,bidar
KA,Bidar,S1001,14,20,maharashtra,osmanabad,0.0110545987531578,0.0132498987639794,0.0110535528062827,bidar
KA,Bidar,S1001,2,17,andhra pradesh,medak,0.0061728997998935,0.0051398094018986,0.0061723157420366,bidar
KA,Bidar,S1001,14,19,maharashtra,nanded,0.0053182294268062,0.0041095431770884,0.0053177262348248,bidar
KA,Bijapur,S1028,11,6,karnataka,bijapur,0.9740810313567412,0.6192753618420134,0.968764728976858,bijapur
KA,Bijapur,S1028,14,12,maharashtra,sangli,0.0151804179830724,0.01738965743152,0.0150975668755638,bijapur
KA,Bijapur,S1028,14,13,maharashtra,solapur,0.0056209065853151,0.003895942003416,0.0055902290152827,bijapur
KA,Bijapur,S1028,11,3,karnataka,belgaum,0.0051176440748713,0.004108904284725,0.0050897131918145,bijapur
KA,Chamarajanagar,S1015,11,16,karnataka,mysore,0.8722757768797433,0.5199752892649242,0.8707207612330427,chamarajanagar
KA,Chamarajanagar,S1015,23,8,tamil nadu,erode,0.0664321625961585,0.0594773940452324,0.0663137332472997,chamarajanagar
KA,Chamarajanagar,S1015,23,9,tamil nadu,the nilgiris,0.0560015775714325,0.1659993545323519,0.0559017429415234,chamarajanagar
KA,Chamarajanagar,S1015,23,4,tamil nadu,dharmapuri,0.0052904829526655,0.0041058810560967,0.0052810515503636,chamarajanagar
KA,Chikballapur,S1009,11,14,karnataka,kolar,0.456649155692559,0.3670349370697192,0.4566491556925587,chikballapur
KA,Chikballapur,S1009,11,2,karnataka,bangalore rural,0.2992016103975064,0.3430465714972138,0.2992016103975062,chikballapur
KA,Chikballapur,S1009,11,19,karnataka,tumkur,0.1765011692791357,0.1152450201605096,0.1765011692791356,chikballapur
KA,Chikballapur,S1009,11,1,karnataka,bangalore,0.060830402128824,0.1873498608526091,0.0608304021288239,chikballapur
KA,Chikballapur,S1009,2,12,andhra pradesh,anantapur,0.0068176625019748,0.0024426132064039,0.0068176625019747,chikballapur
KA,Chikkodi,S1026,11,3,karnataka,belgaum,0.8645461193072072,0.3460514065650471,0.8645458491288993,chikkodi
KA,Chikkodi,S1026,14,14,maharashtra,kolhapur,0.0773814146013553,0.0517262411203575,0.077381390418979,chikkodi
KA,Chikkodi,S1026,11,6,karnataka,bijapur,0.0410671467770823,0.0130160663079731,0.0410671339432357,chikkodi
KA,Chikkodi,S1026,14,12,maharashtra,sangli,0.0170053193143552,0.0097115509872155,0.0170053140000425,chikkodi
KA,Chikmagalur,S1020,11,7,karnataka,chikmagalur,0.6151339690320494,0.8684312446300606,0.6151339690320495,chikmagalur
KA,Chikmagalur,S1020,11,9,karnataka,dakshina kannada,0.3357102061390187,0.3830092282857999,0.3357102061390187,chikmagalur
KA,Chikmagalur,S1020,11,12,karnataka,hassan,0.0491558248289318,0.0780349678990196,0.0491558248289318,chikmagalur
KA,Chitradurga,S1007,11,8,karnataka,chitradurga,0.5629150575432278,0.5116391322047125,0.5629150481731635,chitradurga
KA,Chitradurga,S1007,11,19,karnataka,tumkur,0.3542906108632587,0.3396224828944913,0.3542906049658755,chitradurga
KA,Chitradurga,S1007,2,12,andhra pradesh,anantapur,0.0472780165247923,0.0248679885521078,0.0472780157378209,chitradurga
KA,Chitradurga,S1007,11,7,karnataka,chikmagalur,0.0203629043629022,0.0274486559832825,0.0203629040239492,chitradurga
KA,Chitradurga,S1007,11,12,karnataka,hassan,0.0081333876188458,0.0123282482550491,0.0081333874834606,chitradurga
KA,Chitradurga,S1007,11,4,karnataka,bellary,0.0070200230869729,0.0068493257061953,0.0070200229701204,chitradurga
KA,Davangere,S1006,11,8,karnataka,chitradurga,0.6475243560171454,0.3717446690255742,0.6475243560171456,davangere
KA,Davangere,S1006,11,18,karnataka,shimoga,0.3338877323953637,0.2021531031570737,0.3338877323953638,davangere
KA,Davangere,S1006,11,7,karnataka,chikmagalur,0.0118179458470213,0.0100621575034271,0.0118179458470213,davangere
KA,Davangere,S1006,11,4,karnataka,bellary,0.0067699657404695,0.004172184469064,0.0067699657404695,davangere
KA,Dharwad North,S1024,11,10,karnataka,dharwad,0.907042877387441,0.3473536269201955,0.9047312980426848,dharwad north
KA,Dharwad North,S1024,11,20,karnataka,uttara kannada,0.092957122612559,0.0434099978707655,0.0927202233766617,dharwad north
KA,Dharwad South,S1023,11,10,karnataka,dharwad,0.860306168907922,0.4071915243729484,0.8603061689079224,dharwad south
KA,Dharwad South,S1023,11,18,karnataka,shimoga,0.0951092991974664,0.0592261757787835,0.0951092991974665,dharwad south
KA,Dharwad South,S1023,11,8,karnataka,chitradurga,0.0219944036217055,0.0129870822517794,0.0219944036217055,dharwad south
KA,Dharwad South,S1023,11,20,karnataka,uttara kannada,0.0139241939450211,0.0080367198229751,0.0139241939450211,dharwad south
KA,Dharwad South,S1023,11,4,karnataka,bellary,0.0086659343278849,0.0054929188698796,0.0086659343278849,dharwad south
KA,Gulbarga,S1002,11,11,karnataka,gulbarga,0.971071815061533,0.5928133361443859,0.9632527143680552,gulbarga
KA,Gulbarga,S1002,11,6,karnataka,bijapur,0.028928184938467,0.0169491687152139,0.0286952542865779,gulbarga
KA,Hassan,S1019,11,12,karnataka,hassan,0.8015046015856673,0.8605538187132743,0.7983443680084863,hassan
KA,Hassan,S1019,11,13,karnataka,kodagu,0.0737837620801461,0.1212505382571192,0.0734928418260202,hassan
KA,Hassan,S1019,11,16,karnataka,mysore,0.0619679822953055,0.0351804080996139,0.0617236502004275,hassan
KA,Hassan,S1019,11,15,karnataka,mandya,0.0316514284137215,0.0448614823188083,0.0315266307436384,hassan
KA,Hassan,S1019,11,9,karnataka,dakshina kannada,0.024799016105675,0.0191353712243649,0.0247012366503567,hassan
KA,Hassan,S1019,11,19,karnataka,tumkur,0.0062932095194843,0.0042731790997592,0.0062683961721967,hassan
KA,Kanakapura,S1011,11,2,karnataka,bangalore rural,0.5691616046681793,0.4983454993892113,0.5691615001371011,kanakapura
KA,Kanakapura,S1011,11,1,karnataka,bangalore,0.1444131444046419,0.339660621959773,0.1444131178820136,kanakapura
KA,Kanakapura,S1011,11,15,karnataka,mandya,0.1292019630120278,0.1344778889401724,0.1292019392830545,kanakapura
KA,Kanakapura,S1011,11,16,karnataka,mysore,0.0926190367405081,0.038613150962218,0.0926190197302816,kanakapura
