Res_Y,Res_X
-0.971320641183496,-0.0027034367028670805
0.03959003775972292,-0.021888573184125903
2.70074021878483,-0.02630362958873174
0.8656481249478958,-0.017644994372308657
-0.20317939217609648,-0.005465939963439678
-1.6864923480608809,-0.021097435919987133
-0.7127181712161033,-0.013222426932944346
-1.9781328803623381,-0.015836928354049425
-0.7855094834835796,-0.041190739575797136
-0.027192896869692618,-0.02154407654754649
-1.120255192281732,-0.02025791155056788
-0.681787420077363,-0.028545885844076822
-4.068998081463896,-0.03329323645047011
-2.7381727213120115,-0.053704535449302794
0.6137358782249294,0.4686956721873197
-5.850916417135984,0.09303970585149443
-0.8615646178663638,0.00022234313484794516
0.6412088727878142,-0.07794698807038591
2.9995121268653264,-0.02429024772454383
2.225958203147343,-0.05579723782979672
5.462651216180603,-0.040925673073533474
3.0241572221388537,-0.02458746620891224
3.1130383626558995,-0.015710357830324338
-2.23908144309236,-0.019789612610358897
-0.5691036999731551,0.008447540633594736
1.046607636072892,0.02454492668710049
8.371521736928884,0.015772225324729525
8.035695502179792,-0.071462149901234
3.4555326178309826,0.0168706617290114
-18.101172349946864,0.02561640813714321
2.263759292409702,0.02011268488916066
1.4525075238714606,0.00023387170551019895
0.474770009586166,-0.0008528555687181937
0.31009448422022956,0.00971485285682204
-0.5762990877870777,0.015314396735945878
-2.7718037300458036,-0.01203369111652208
-4.270153966524646,-0.01280391983221807
-0.11438659190878298,0.012032505758282158
2.93380438304915,0.021787234777320596
2.2531311609393185,-0.015731597783100702
1.7635829886304037,-0.005104676129415162
2.9317927311076772,0.0190559087907103
2.0517242907325937,0.011230568004016906
1.7187243183199143,-0.02175104524271779
-2.931958843778297,0.005154777718134412
-5.091128801680043,-0.01784095784472445
-3.201798594022094,-0.04683443884174488
4.45560215005932,-0.02507097588045482
6.1909335530420435,0.023886764607884685
-2.0184248075962046,0.02733561123069147
-0.9261286821551948,0.017765942070603682
-6.8983437804676555,-0.02560096090549997
-1.051463918475136,0.0248872336709381
2.6093091746992627,-0.005499609133261422
-3.741871172980858,-0.00576414420606087
2.512395674082498,0.007005559929729364
11.223123563324826,0.010954946977783337
4.737150259924569,-0.001640892214923419
5.69169700884936,-0.01735855873911025
9.099173696264927,0.00663203603103818
3.5865714537591558,-0.02234035160200814
9.155236364893867,0.03439290205406154
-2.574195675404546,0.03074592627251894
-0.45887118685533324,-0.0018884807213456947
5.616634673604615,0.018797430050574493
0.4693154739587584,0.008065847958509738
-1.3030957326021237,0.009591966159320266
0.29994163125531514,0.012244906031358952
-6.289070312821302,0.027179719575644728
7.0421614437021205,0.002762214107163574
11.485437033544287,0.0016244597620079324
9.73549045994973,-0.0013246853588377207
1.548588416618891,0.012322168350854224
-4.77279619779528,-0.09617481985808576
1.4040491738446406,-0.007443944296433628
-2.786169819470736,0.007827768766947948
-3.8165707179674726,0.01144784847744015
-5.530965933001319,-0.012665815912160799
-4.873697983103497,0.02304584894892609
2.8159526374254042,0.005280064699993868
-1.5991735702410068,-0.009346363752327263
-5.617348106232669,-0.00952087281528597
-4.859889222542684,-0.017675149654438428
-7.973856822361697,-0.00014012537053006632
-17.765503299224832,-0.004372572982627214
-12.766460868351764,-0.008248991761445815
-4.108123725501031,-0.008680736165699702
-1.5731452517684374,0.014087155555618507
1.3547450465318107,-0.004043023593479796
3.0752963304681913,-0.034766865242419676
-0.35704088263696576,-0.11584091148948239
0.35704088263684497,0.11584091148948095
-10.192815258294889,0.014936601007591678
-4.599646009795144,0.011230335113615701
-1.0955624985135586,0.016312643009914824
-9.152274113297906,0.01676123728415187
-7.387188720733718,0.009886651032069812
-3.824307290381178,0.0019112415375615345
-2.3216798007036843,0.0021739424446176655
2.026904717353446,-0.015123074293176665
12.913135028663355,-0.008627509603480535
1.6655107623643843,0.08755016987056966
3.6921698493060617,-0.12594838842901668
2.319493392255339,0.0017905227244413256
1.2589470846103907,-0.013832892184344227
3.5167595078372855,-0.0074827874083905135
5.137132620565495,-0.004026061162789245
0.3060907029639992,-0.004081096170904776
-0.7095412409895303,0.002937351090637745
6.446871266792016,0.013631114136905098
-1.0143999950465883,0.3586706347279691
1.281636489648811,0.08713660423628196
3.4772845914926123,0.03698834364012238
0.4056073979198729,0.02031696984252679
4.886275447838493,-0.28599906989032414
2.4807075160917833,-0.581194531081744
-0.33325563178101447,-0.5726812968779359
-1.5703728311678233,0.12853836772421526
-1.3058684363055235,0.13661897448355348
0.9768345621181354,0.0674933408543073
0.619596698106669,0.15274890738774483
5.730105587466902,0.12237640979780018
-2.82416053839529,0.07796053191068653
-3.481331185993703,0.13330908454369306
-9.328659671992078,0.11771672870107622
-7.839421704639186,0.00016488073901102865
2.030455196826793,0.006204810721837057
6.072895059282963,0.0036709905704679045
3.1718773103707463,0.02219909150907373
5.2441707618663,0.005816610378969002
2.4051470018132193,0.0029640217962708434
-3.9210035211423886,-0.017342647223712974
-1.692850967948111,-0.00910356739445746
-2.0810409644468564,-0.018213289800123537
-3.390228171983196,0.0036390987026444655
-6.18593983018107,0.5163669486644191
-7.797700902598216,0.3115882433761014
1.8012933548573216,-0.06609428162128587
3.3590602490544654,-0.09435894641486801
5.010324480307666,-0.08397079808769628
-0.4421099730735776,-0.07621161157914447
-1.5800849915722779,-0.07536211685172102
2.220070554814413,-0.08480026432080999
-0.8726974774543805,-0.1127755277609992
2.8929976583693104,-0.0795384955249773
-1.0185725917886117,-0.07560695855275207
0.27712888719970863,-0.05104261438527673
0.999346099207628,-0.024806126771825893
-0.8066577872138225,-0.08667741211330435
-2.4410211562973814,-0.07525421079380884
3.7905100464773227,0.42472298551691257
-1.1562298480643278,-0.09400083922514495
1.09999490008002,-0.05322392189231057
0.9992179752355668,-0.0860148155215612
-0.14892964735555836,-0.0329392361399829
5.3128180587829945,-0.0782593389184247
8.067451439649815,-0.040926373013792136
6.296998549070793,-0.015155991433848708
3.2029563210813023,-0.03509345949184026
-5.360696160925102,-0.0063680607646151455
-2.2713642063736614,-0.04294290678815967
-0.20532752322208125,-0.042363377293505165
-2.2865517677341813,0.206810983381351
-4.058760300094221,-0.03644830702793958
-2.0645435804356396,-0.006767921535378585
1.2925144339001804,-0.06554949274506267
-1.3439981983733134,-0.03701115599421777
-3.270403796271097,-0.05595212699623207
-3.3110932690552204,0.2560275286216395
-5.433632963746085,-0.0040906639678867235
-3.6039920948712094,0.020874895719995047
-0.7041834513015175,0.17005537320031716
-3.160187704824999,-0.02040249347215935
-0.45673827410770684,0.01114222328765397
0.5452921795669639,0.009130010231593525
-3.069018292111487,-0.011716464218246288
-6.007345019808767,-0.011442208798648962
-10.30052417346716,0.0015605094864387554
-1.804718179704217,-0.013151402479669946
-9.87603830615054,-0.02191583501649344
-6.899123527505445,0.0018947769271116695
-0.0038944193474677036,-0.0022942292903059686
-9.25102767290469,0.01756847884583566
-11.194676801785022,0.01575905150847263
3.675211249214172,0.013652428344970241
4.968604697871854,0.004171365655669081
2.5619999068454717,-0.008823754969177196
5.031682539050912,0.01535831727783189
4.87514304914653,0.00921159867272691
5.064535482448747,0.013088741851201784
6.538732621355933,0.01852851748730863
5.2908692935762645,-0.00515134038200428
6.902782395497084,0.030198377886443216
4.468175732096952,0.008908911443496509
-0.8080961936754818,0.011124482184735801
-1.15853331693188,0.0021152485140988643
5.779740732584848,0.001709513548934942
3.6574125998137745,-0.03498060777407813
3.830628394348885,-0.03995211718317392
0.5316142329517248,0.018855848213221078
10.379846227875767,-0.23096461180845962
-5.073395178992769,-0.003746441382596076
8.824695319423533,-0.08637996509868356
-10.548800393814297,0.021600037123363433
1.0857268725796558,0.004987262524767874
-5.4640884191821115,0.009963351299495424
4.809155710695663,0.00194974937749616
-8.416738703352522,0.01730829541581309
0.5039325617146275,0.011245718309703119
-0.6547894692513907,0.005134449000759322
7.065246119303595,-0.0042162907426546645
6.616283740132282,0.00013210702404049118
7.343808396382748,0.026701595793344635
-6.4615774976341385,0.005297190427311575
-10.490029435281684,-0.11620077339951806
-11.954346312527917,0.011295557931192593
-6.42582742468236,0.013657502199404724
-4.778024145823494,0.0074996278283262635
-6.002943204553027,-0.003088986107760573
4.141114483875953,-0.002960981746645372
4.263201453656329,0.015235253130224669
4.208893597720582,0.020739006510212897
3.9378239317321118,0.0044906078476408436
-4.54864018297242,-0.00794750893004706
2.852387027034581,-0.009017680032734392
4.6600736602578365,0.003466439446768662
10.081605413767761,-0.03895805029817223
5.098147469271225,0.0077540300052064
3.904724043515756,0.017634682967915174
3.2355233818672886,0.01869186770472343
3.2055286377662853,0.0055643732600758646
3.1572474981720404,0.0031708867825457517
1.2514476079748107,0.013662257277979793
4.819062944512055,0.013714655290289002
0.6898167161235591,0.017391955842352824
0.27513284348260925,0.003918590168442829
-5.536259021193679,0.002134134380168875
-0.3437100222908782,-0.01910319478943391
-2.8421369962923393,0.0012798966777511182
0.6194091786002005,0.01853934301299228
-3.8601525658377938,-0.0086636723513209
-0.3033911584007285,-0.023775350524625656
-0.4800294917444887,0.013350771080043927
-2.8356499277258536,0.016524758835945123
-0.991369081558787,0.04590844240897007
1.66446235321677,-0.020788149628750377
-1.8604531874817951,-0.016347715329667653
1.1873599158249064,-0.008772577450555749
-4.080897043427171,-0.004175146318648782
0.06120126745513943,-0.01367645143572228
-2.467949939036025,0.019863116327304444
2.3854909469742083,0.0041501295801168354
4.102154768034737,-0.006161648153061243
2.602204301836835,-0.000674159637818611
-0.23200847289741944,0.00033077920971421454
-2.370195828938975,0.00034338042809671857
1.8239870963646752,-0.025677260682022484
-0.7552829579970108,-0.004319301998177427
0.377500129978813,0.014280692915997616
1.2883480080598844,-0.007834838899441761
0.45963575896264786,0.006683277321882019
-0.8707872464420632,0.010029037827435864
-2.323400788925497,0.0068383935143143774
2.885172507456737,-0.008524550737110052
1.3397455466796941,0.033827665141461266
-0.5701756206321704,0.020886595652525472
0.3090917251088996,0.023459345086776676
0.9932889382085008,0.03004328505638774
-5.137509660598347,0.020175912671544116
1.622205928864389,0.012269080209564156
-0.08956987792471693,-0.006718226842344348
2.1675754066372193,-0.007449458591009525
3.1476621534426243,0.0013480122933194338
2.042105370801714,-0.01751343215189745
-7.033162162345754,-0.004253882809611193
-1.6764302556969142,-0.09755034497963423
-2.6027523311270784,0.018365932591616667
-3.774984217698659,0.4813922085381237
3.1576087008250866,-0.027673167990649603
-1.9132902655362898,0.008611934644181855
-3.5541065430344148,0.027218091342008404
-0.28117027719217447,0.02830913221380517
1.4752545058923872,-0.1568366261261905
4.526262178921954,0.038297391169841516
-0.8622970514162489,-0.04726206313500633
-5.4099013099566235,-0.001746760301008704
9.239376610322758,-0.3686760729467447
-3.3926972660662145,0.02803782657217674
-3.9096912449982284,0.03062002122701902
-4.536218731825009,0.005309340683824715
-2.960983316450701,0.030350751083984485
-1.0081574662747954,0.029614357764690073
-6.909026322214459,0.006515799894129946
-9.01756725135219,0.02447387497552996
-10.946859321910456,0.01944109279226198
0.6247980034908096,-0.11583980969315807
0.39953716614974866,-0.0011818312644584703
3.209635569931372,-0.31891572473101615
-3.985117493571252,-0.00279938450054091
0.6821722434998136,0.03734139672128284
-7.726021175880739,0.021347361610838583
-3.212195164621754,-0.011957398276451129
3.178236394090149,0.009747390407855373
0.8981650024137195,0.035487016864824764
1.6081268626868024,0.024165386189207674
4.973758315186878,0.005461836343658141
0.17614544559721423,-0.005506531381786618
5.7932330706975605,0.027143801669037765
13.881378785678116,0.013171339416377329
2.9379655096131785,0.02775912949296873
2.604191158696736,0.03542151714998528
-0.22933906396976056,0.01631446880131495
8.531161750595231,0.0062350063130875676
8.335368540811551,0.02224196387330765
0.4106286239154997,0.017250306914348004
1.9689766848036783,-0.0025773621899551555
-0.8103467079010755,-0.0018923200657173372
-1.5692586008175908,-0.012780624658682294
-1.7303755897915565,0.09550327307715804
3.2534803936961723,0.011493653823085384
0.47967122666268835,0.013710176979163949
1.8596200421837992,0.015212757749334192
0.43414535959217204,0.04548222208654049
-0.6848489775168716,-0.0009110769732741039
-1.8783501365617923,0.007892800860993315
2.303794165365666,-0.020095648415886597
-0.8064017118318105,0.24726338750086313
-1.701319668280945,0.04901341499120851
0.2178402446028116,0.009754155177820772
-2.946132441308727,-3.462530751186226e-05
-0.6062510076691154,0.01953053844820809
-0.19738684142944152,0.03574363482760114
0.7069563613148091,-0.5643809756308608
1.4754406122775165,-0.007760664602061623
0.8650653560129484,0.07517338223452275
-3.9099907366684263,-0.059943093393518165
-0.7647725023097252,-0.08688963631308919
3.6298158516622436,0.11424232287966765
1.824923448384979,-0.0004134876021775133
-1.9027829042998547,-0.0008877906260485423
0.07785945591504628,0.0013012782282165961
-1.772959143376113,0.04707243362761162
-3.8053459324196837,0.047276560527284156
-2.6423787767957236,0.03593459046871876
3.939227989754606,0.013163562990535442
-1.7801001846913564,0.045265622575764525
-10.882858238283738,0.03598839721370227
-11.565451512146751,0.03483001394680425
1.2287916237961767,0.034493296473700544
5.771036782805929,0.01295675885475486
1.5860571134541956,-0.00023232580487482501
8.184945104111605,0.0010141823113435089
0.29078104144432615,0.01645128782176264
0.9925971134162879,0.0006903283544815036
3.0974636898263412,0.02315431289674921
10.355008769178887,0.010065903038264674
-4.049317179075125,-0.13659296509676577
-11.809999048088649,0.015675051891644542
-13.492779473781546,-0.00907199970485649
-3.6040962698470835,-0.06445167997090699
2.4710703399109306,-0.2332801340098179
-4.47877115156377,0.02547446664371289
-13.14950538796517,0.0008942905316425415
-5.415985708813942,0.016926853210554912
11.75988397942892,0.02351109997841381
-4.92767437287403,0.023795979741019664
-6.419845458848911,0.005392234046611658
2.6383954421943656,-0.01669896336084116
0.02500257447308485,-0.022692187581929035
-0.6033233508428779,-0.0051210181327093485
-1.0397362688991265,0.009992755120057081
-0.2220936842468646,-0.011284189071016262
11.824959142445344,-0.0034720972185899694
-6.617037434545843,0.0041642518402852935
-0.041634787858072286,0.0045615726953783416
-3.5762702494427785,0.01063177550011284
5.982566202331455,-0.0011584099316521781
1.1999993259268606,-0.022255728542089324
-2.6149148758272815,-0.0049703021062204415
4.3692221672496245,-0.015811382516078908
2.190891511743736,-0.027298941081054462
1.9966227881100593,-0.018453623809476665
-2.990924286195657,0.027224132620908822
-1.3640888431591236,0.12754701758568135
5.777555869408765,0.011208054072059617
2.623197778259339,0.012231132493824334
2.326332430447735,-0.0034475423727648065
16.922169589024115,0.01877363300692752
-1.1850019486097736,-0.0008879459971911051
2.729929887811899,-0.023319911344781216
1.564029547198821,-0.0029712970956510647
-0.719971785900043,-0.005681284689248105
4.648046171098578,-0.006817683304008754
1.8172248982873498,0.009206094510580059
2.005835850685017,-0.004297728162033568
3.2344909801128523,-0.0029198570340965083
-0.673641422919701,-0.007657899571664864
1.3985515649747526,-0.0049584695939662304
1.2836525479714496,-0.015583057186058694
-1.5659423666070538,-0.00567226625006065
-3.223890673249514,-0.028506756050563846
-0.1749373662184439,0.009161914494643753
-0.9687499170485978,0.008173885535107516
-17.416511123974438,0.02213090644480337
-2.2916048863259135,0.011727560967180365
0.17081983883794294,-0.006613733824325306
-2.2854074362156354,-0.01621781406189101
0.4921240856876494,-0.05085616353412398
6.430723457236027,0.002301823922697184
0.39374902005340573,-0.013985337295289429
3.454871725115183,-0.12191120503173494
-1.0977764208194571,0.039313601155410924
3.3695425166143735,0.012627447294067173
4.493215649446867,0.016092229707313284
3.446946579574856,0.005171922673363867
-2.505351491790897,0.031237618625590366
6.588951521372223,0.035857525060806784
-2.1006057515418632,0.015787817866337667
1.4210854715202004e-14,-2.55351295663786e-15
9.947598300641403e-14,-1.4398204850607499e-15
4.4195252596016985,0.014020433264336753
