Model,Variable,Coefficient,Std_Error,P_Value,CI_Lower,CI_Upper,N,R2,Adj_R2,F_Stat,F_PVal,AIC,BIC
Mechanism_Horse_Race,Intercept,39.112307365503064,3.683627988360067,2.4609537978805e-26,31.8925291758736,46.33208555513252,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.arunachal pradesh],13.911390526996188,3.1718527989204635,1.1551365115856955e-05,7.694673276849514,20.128107777142862,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.assam],-4.861284800026393,1.4401636661685144,0.0007367939680121802,-7.683953717559847,-2.0386158824929392,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.bihar],-9.452397435210766,1.42837326630547,3.6508674522802034e-11,-12.251957593649326,-6.652837276772206,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.chandigarh],-14.20227018774646,1.7517919060018199,5.176482130036765e-16,-17.635719231918802,-10.768821143574119,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.dadra nagar haveli],0.05764141925515487,1.470343283166755,0.9687287850015172,-2.8241784606620635,2.939461299172373,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.daman diu],-2.413102930979324,3.891627491475221,0.5352080697540924,-10.040552655516713,5.214346793558065,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.goa],-11.598495043511875,2.2569743488588596,2.762670075265999e-07,-16.02208348130598,-7.17490660571777,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.gujarat],-6.30752574490179,2.279361962062446,0.005653432554918777,-10.774993098274738,-1.840058391528843,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
Mechanism_Horse_Race,C(state_clean)[T.haryana],-12.928860637158634,1.7724752938744175,3.0034906242419437e-13,-16.40284837663954,-9.454872897677728,426,0.8372261051274824,0.8212431387058915,83.64444355665083,1.5618618203469174e-159,2607.6268988705597,2765.750033375065
