pc91_state_id,pc91_district_id,state_clean,Lit_Pct,SC_Pct,ST_Pct,Fem_Enterprise_Pct,Urban_Pct,Turnout_96,Turnout_98,Turnout_99,EVM_Exposure_Cont,EVM_Exposure_Binary,ST_Pct_ihs,Fem_Enterprise_Pct_ihs,Urban_Pct_ihs,Agency_Centered,EVM_Post_Agency,EVM_Any,IPW_Interaction,pscore,ipw_weight,ipw_weight_trimmed,Delta_9698,Sex_Ratio,Patriarchy_Centered,Agency_Z,Patriarchy_Z,EVM_Post_Agency_Z,EVM_Post_Patriarchy_Z
4,6,assam,45.569318863821955,8.775568433376952,17.674416316571396,1.6072676450034942,1.95417113509578,79.14780204530821,58.02482071589507,71.6915902398425,0.0,0,3.5660647042161164,1.252828892312565,1.4229502998746342,-0.24489762442207863,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-21.122981329413143,966.690238981676,18.899824446974094,-0.32675980532270144,0.5746822228495115,-0.0,0.0
4,7,assam,53.74684198710946,7.536882440673357,10.71661956000562,2.682493625252792,28.476039100611928,75.22390707689739,45.816868327596325,64.63140744191843,0.0,0,3.0671127025665466,1.7129542405217184,4.042518343626057,0.21522772378707478,0.0,0,0.0,0.13464808430167308,1.1555992213792166,1.1555992213792166,-29.407038749301066,970.3326375022691,22.542222967567227,0.287172116473876,0.6854357213378726,0.0,0.0
4,8,assam,33.51669925935051,4.954344579092435,17.319572548234603,3.399904591224971,4.172120166915603,79.26083993041894,57.15119539476067,68.19596298527782,0.0,0,3.5458167871220323,1.9378523561735195,2.1356340007587633,0.44012583943887584,0.0,0,0.0,0.05,1.0526315789473684,1.0526315789473684,-22.10964453565827,970.7979294853013,23.007514950599443,0.5872471566513571,0.6995837379944941,0.0,0.0
4,9,assam,38.878470420638536,5.687056049798952,10.706971277558527,1.3817663817663817,6.347597078397822,79.10926087788927,66.39578805663429,71.6115729855111,0.0,0,3.066215886265996,1.1273380759125649,2.5473712522967906,-0.3703884408220788,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-12.713472821254982,978.9972410406044,31.20682650590254,-0.49419856604329787,0.9488981484884853,-0.0,0.0
4,10,assam,47.122952641124556,8.007802884033229,23.573119437085253,0.9929273626351978,5.488232468460461,79.50995790163124,65.0036930382612,73.88795507775797,0.0,0,3.853703822768797,0.8763636240232316,2.4039519024385485,-0.621362892711412,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-14.506264863370035,972.8029916709162,25.012577136214304,-0.8290665062034263,0.7605511611054072,-0.0,0.0
4,11,assam,41.68911722323163,6.365933629889523,43.922060021301924,4.821330735983442,1.5631852640811978,78.95245356563235,64.46502399463807,74.40115522622371,0.0,0,4.475693446353638,2.2767825829060238,1.2293086945956921,0.7790560661713801,0.0,0,0.0,0.05,1.0526315789473684,1.0526315789473684,-14.48742957099428,984.2435817387153,36.453167204013425,1.0394719390127316,1.1084223145819396,0.0,0.0
4,12,assam,37.471274789661116,13.778095991445749,15.39561844791631,2.008728019509691,4.228038306533559,74.16243718979936,59.37492921513036,71.37458705721555,0.0,0,3.428283209072517,1.4475319644190743,2.148585724987981,-0.05019455231556935,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-14.787507974669005,983.4354179338832,35.64500339918129,-0.06697313696529643,1.08384868041457,-0.0,0.0
4,13,assam,43.41821208966332,10.019855575645305,3.689471262764959,0.8297563512454108,9.29937126651528,73.59070573367052,61.167923762349375,71.75227166419175,0.0,0,2.0165099649378715,0.7557358056219052,2.925972415112199,-0.7419907111127384,-0.0,0,-0.0,0.06982595152036175,1.0750676194788402,1.0750676194788402,-12.422781971321143,974.9689885736761,27.17857403897426,-0.9900167095805973,0.8264120858063526,-0.0,0.0
4,14,assam,47.46973780817683,5.58655035165005,10.254366643480948,1.718636464158216,5.130806090115156,74.08663130263429,61.6132654869886,70.684376992671,0.0,0,3.0232198849676757,1.310231182619384,2.337774081459884,-0.18749533411525965,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-12.473365815645685,985.2324151656125,37.44200063091057,-0.2501695923714877,1.1384895246447362,-0.0,0.0
4,15,assam,54.788419730809935,7.611403043597037,12.087497101718766,4.40270032286469,13.312810058700238,73.17430087815924,48.395825677544735,68.75286386149278,0.0,0,3.1870254944536613,2.1880200346690897,3.2832815283756154,0.690293517934446,0.0,0,0.0,0.07349092229849888,1.0793202398845527,1.0793202398845527,-24.77847520061451,972.9957805907173,25.205366056015464,0.9210386424452676,0.7664132454481972,0.0,0.0
4,16,assam,53.58547461791685,3.5576657272217647,3.7991900729418946,2.4369152424304295,6.22742936817099,68.9147817093265,32.225743860532766,63.000169944780716,0.0,0,2.0448220633123007,1.6235437784593962,2.5284958255563805,0.1258172617247526,0.0,0,0.0,0.05,1.0526315789473684,1.0526315789473684,-36.68903784879374,975.8585558980178,28.06814136331593,0.16787432725994667,0.8534609363796082,0.0,0.0
4,17,assam,48.0010206656006,4.021940473324079,7.954284924941748,3.813758103036506,15.28676962215228,70.06736931482487,42.62585102115534,60.5437130525373,0.0,0,2.770786012138945,2.0485236349039178,3.421203006315049,0.5507971181692741,0.0,0,0.0,0.06393300827376357,1.06829960765507,1.06829960765507,-27.44151829366953,970.9745332521134,23.18411871741148,0.7349126375971131,0.7049536844487526,0.0,0.0
4,18,assam,40.59771907349478,2.620219795339955,5.367505188425043,9.457039592574338,14.231659660164675,73.12409728357888,50.09128129935356,65.34156887808666,0.0,0,2.3820770876565693,2.942690234362098,3.3498482611021547,1.4449637176274543,0.0,0,0.0,0.05102248311149344,1.0537657449238473,1.0537657449238473,-23.032815984225316,970.5301389065885,22.73972437188661,1.9279732263002993,0.6914410970157581,0.0,0.0
4,19,assam,35.88045080674732,4.223634912323852,51.56271926581694,4.36051453504845,8.662140894461185,73.29001807478792,64.9981330631504,71.78278925077302,0.0,0,4.636040114235546,2.1786334039577904,2.8554244404146685,0.6809068872231467,0.0,0,0.0,0.05,1.0526315789473684,1.0526315789473684,-8.291885011637518,975.9198261966501,28.12941166194821,0.9085143330278189,0.8553239669866617,0.0,0.0
4,20,assam,46.57727733900969,2.5981260071219685,65.53935318731308,0.7007958189808766,19.234620460076524,72.68879739610679,70.44203726347988,70.7935790492379,0.0,0,4.87585615143033,0.653318404518113,3.6505340302704608,-0.8444081122165307,-0.0,0,-0.0,0.05,1.0526315789473684,1.0526315789473684,-2.2467601326269175,990.522942660394,42.73252812569217,-1.1266692807327536,1.2993572675847676,-0.0,0.0
4,21,assam,44.057707816695945,14.58196050361339,0.17290097610460148,0.5041870202372645,6.439775446368657,74.3291148001573,80.34614916885533,69.19179700451792,0.0,0,0.17205089121746303,0.48495367026411634,2.5616154102707025,-1.0127728464705272,-0.0,0,-0.0,0.13405719282012601,1.1548106776898022,1.1548106776898022,6.0170343686980345,981.3145043238655,33.52408978916367,-1.3513134679431074,1.0193585920914559,-0.0,0.0
4,22,assam,42.32465126222586,12.04926867506369,0.1592257397872833,0.9450770780075916,6.5380538383424485,74.2784166723528,80.5239871311715,70.38139458557136,0.0,0,0.1585604977665939,0.8419991913388212,2.5765845533750276,-0.6557273253958225,-0.0,0,-0.0,0.1126720077006487,1.1269789848606933,1.1269789848606933,6.24557045881869,986.9099650349651,39.119550500263244,-0.874917973160207,1.1894983628784084,-0.0,0.0
4,23,assam,48.29350370458744,14.696906741485208,1.3627780497537818,4.273534633968194,8.540174512603002,79.28909721928527,79.03763327543747,66.54348505530928,0.0,0,1.116155115240772,2.1590044334879557,2.8413388612493153,0.661277916753312,0.0,0,0.0,0.13403125561874701,1.154776089193051,1.154776089193051,-0.2514639438477957,980.4199270615728,32.62951252687094,0.8823239664019922,0.9921574055911588,0.0,0.0
5,1,bihar,45.52481875711505,15.479860074495381,0.14841588840451814,0.008770330561217956,31.613910852628553,57.01094398473986,46.78874778444572,54.34905427807538,0.0,0,0.1478763532121419,0.008770218131374635,4.146994467576835,-1.488956298603269,-0.0,0,-0.0,0.4221717386102814,1.7306180171854662,1.7306180171854662,-10.222196200294142,936.8238905944739,-10.966523940227944,-1.9866712525846424,-0.33345634360702153,-0.0,-0.0
5,2,bihar,37.590484460671824,19.40185035498087,0.0168168589010483,1.161020175104682,11.932562393799785,69.1340825950726,61.68367484064986,67.15828453116079,0.0,0,0.01681606634839043,0.9907776735417704,3.174169363140814,-0.5069488431928733,-0.0,0,-0.0,0.24089712966456334,1.3173445116313607,1.3173445116313607,-7.450407754422741,961.5615882028231,13.771173668121264,-0.67640715462709,0.41873662462032274,-0.0,0.0
